Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,CHI,1,Hinrich-Gordon-Deng-Smith-Wallace,.482,.523,-16,24%,30%,111%,0%
0708,CHI,2,Hinrich-Hughes-Deng-Gooden-Noah,.484,.448,-13,40%,35%,107%,+2%
0708,CHI,3,Hinrich-Gordon-Deng-Nocioni-Wallace,.498,.557,+11,28%,27%,107%,+1%
0708,CHI,4,Hinrich-Gordon-Deng-Thomas-Wallace,.479,.521,-21,38%,29%,105%,-6%
0708,CHI,5,Hinrich-Hughes-Deng-Thomas-Noah,.503,.562,-21,41%,38%,94%,+2%
0708,CHI,6,Duhon-Sefolosha-Nocioni-Smith-Wallace,.519,.525,+8,33%,39%,98%,-3%
0708,CHI,7,Hinrich-Sefolosha-Nocioni-Noah-Wallace,.439,.512,+7,37%,38%,106%,-6%
0708,CHI,8,Hinrich-Gordon-Nocioni-Smith-Wallace,.375,.475,-17,18%,37%,102%,-1%
0708,CHI,9,Hinrich-Sefolosha-Nocioni-Smith-Wallace,.465,.483,+5,31%,30%,111%,+3%
0708,CHI,10,Duhon-Hinrich-Deng-Smith-Wallace,.472,.549,+8,24%,32%,96%,-1%
0708,CHI,11,Gordon-Hughes-Deng-Gooden-Noah,.410,.548,-2,29%,42%,106%,-8%
0708,CHI,12,Duhon-Hinrich-Nocioni-Smith-Wallace,.431,.500,-8,29%,31%,107%,+8%
0708,CHI,13,Duhon-Gordon-Sefolosha-Nocioni-Gray,.576,.486,-15,38%,27%,90%,-8%
0708,CHI,14,Duhon-Sefolosha-Deng-Smith-Wallace,.516,.595,+10,24%,38%,120%,+2%
0708,CHI,15,Gordon-Hughes-Deng-Nocioni-Gooden,.514,.609,+3,33%,33%,93%,+3%
0708,CHI,16,Duhon-Gordon-Deng-Smith-Wallace,.437,.485,+15,37%,32%,95%,+2%
0708,CHI,17,Duhon-Gordon-Deng-Nocioni-Noah,.638,.363,-7,28%,37%,104%,+3%
0708,CHI,18,Hinrich-Gordon-Deng-Nocioni-Smith,.419,.473,-3,25%,44%,75%,+5%
0708,CHI,19,Hinrich-Gordon-Deng-Nocioni-Gooden,.636,.588,+1,36%,41%,83%,-2%
0708,CHI,20,Hinrich-Sefolosha-Nocioni-Thomas-Noah,.688,.526,-9,30%,28%,99%,+8%
