Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,HOU,1,Paul-Harden-Ariza-Tucker-Capela,.440,.470,+43,37%,35%,50.0%,0%
1718,HOU,2,Harden-Gordon-Ariza-Anderson-Capela,.480,.440,+48,36%,41%,52.5%,-2%
1718,HOU,3,Paul-Harden-Ariza-Anderson-Capela,.520,.520,+27,34%,42%,50.0%,+1%
1718,HOU,4,Harden-Gordon-Ariza-Tucker-Capela,.420,.490,+62,38%,38%,55.5%,+1%
1718,HOU,5,Paul-Harden-MbahaMoute-Tucker-Capela,.530,.460,+45,33%,28%,47.0%,+3%
1718,HOU,6,Paul-Gordon-Ariza-Anderson-Capela,.460,.450,+1,33%,38%,51.0%,+2%
1718,HOU,7,Harden-Gordon-MbahaMoute-Tucker-Capela,.470,.420,+4,50%,33%,52.0%,0%
1718,HOU,8,Harden-Gordon-MbahaMoute-Tucker-Nene,.440,.410,+8,37%,35%,45.5%,+6%
1718,HOU,9,Paul-Harden-MbahaMoute-Anderson-Capela,.510,.480,+14,33%,35%,50.0%,+9%
1718,HOU,10,Harden-Gordon-Ariza-MbahaMoute-Capela,.430,.440,+6,38%,34%,55.0%,-3%
1718,HOU,11,Harden-Gordon-Ariza-Tucker-Anderson,.380,.510,-18,25%,42%,50.0%,+3%
1718,HOU,12,Harden-Ariza-MbahaMoute-Tucker-Nene,.530,.510,+1,44%,39%,57.5%,+2%
1718,HOU,13,Harden-Gordon-Ariza-Tucker-Nene,.540,.460,+19,36%,23%,51.0%,+10%
1718,HOU,14,Harden-Gordon-MbahaMoute-Anderson-Capela,.400,.400,+14,34%,42%,48.0%,-7%
1718,HOU,15,Harden-Gordon-Ariza-Anderson-Nene,.420,.490,+7,40%,33%,48.0%,0%
1718,HOU,16,Paul-Gordon-Ariza-Tucker-Capela,.560,.510,+11,22%,28%,51.5%,0%
1718,HOU,17,Harden-Green-Ariza-Tucker-Capela,.420,.460,+6,44%,30%,43.0%,+1%
1718,HOU,18,Harden-Ariza-MbahaMoute-Tucker-Capela,.470,.470,0,47%,43%,45.0%,-3%
1718,HOU,19,Paul-Harden-Ariza-Tucker-Anderson,.370,.490,-3,25%,30%,49.5%,+2%
1718,HOU,20,Paul-Gordon-MbahaMoute-Tucker-Nene,.410,.350,+6,37%,26%,58.0%,+2%
