Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,NOP,1,Gordon-Evans-Gee-Davis-Asik,.440,.470,0,26%,28%,50.5%,-4%
1516,NOP,2,Holiday-Cole-Anderson-Cunningham-Davis,.450,.490,+28,25%,35%,45.0%,+7%
1516,NOP,3,Cole-Dejean-Jones-Cunningham-Davis-Asik,.490,.460,+3,24%,25%,51.5%,+2%
1516,NOP,4,Holiday-Douglas-Gee-Anderson-Davis,.490,.440,+6,27%,29%,50.5%,+8%
1516,NOP,5,Smith-Gordon-Gee-Anderson-Davis,.450,.410,+20,35%,30%,46.5%,0%
1516,NOP,6,Holiday-Douglas-Anderson-Cunningham-Davis,.430,.540,-18,30%,26%,52.5%,-2%
1516,NOP,7,Holiday-Gordon-Gee-Davis-Asik,.360,.420,+12,25%,20%,45.5%,-8%
1516,NOP,8,Holiday-Cole-Gee-Anderson-Davis,.540,.460,+10,31%,35%,43.5%,+6%
1516,NOP,9,Holiday-Cole-Gordon-Anderson-Davis,.440,.450,-12,23%,18%,49.5%,-3%
1516,NOP,10,Smith-Gordon-Anderson-Cunningham-Davis,.450,.410,+6,22%,20%,45.0%,+5%
1516,NOP,11,Cole-Dejean-Jones-Gee-Davis-Asik,.380,.460,-8,27%,30%,55.5%,+1%
1516,NOP,12,Holiday-Cole-Cunningham-Davis-Asik,.510,.460,-6,26%,19%,47.0%,+6%
1516,NOP,13,Gordon-Evans-Gee-Davis-Ajinca,.390,.390,-15,26%,33%,46.5%,-8%
1516,NOP,14,Holiday-Douglas-Cunningham-Davis-Asik,.420,.470,+11,23%,20%,54.0%,+1%
1516,NOP,15,Gordon-Evans-Gee-Anderson-Davis,.380,.320,-2,48%,41%,52.0%,-3%
1516,NOP,16,Gordon-Evans-Cunningham-Davis-Asik,.500,.470,-13,31%,32%,53.5%,-2%
1516,NOP,17,Holiday-Gordon-Gee-Anderson-Davis,.410,.460,-8,17%,25%,51.0%,-3%
1516,NOP,18,Holiday-Cole-Gee-Anderson-Ajinca,.470,.340,+4,18%,26%,49.5%,+13%
1516,NOP,19,Douglas-Ennis-Cunningham-Asik-Ajinca,.410,.480,-1,20%,25%,61.0%,-15%
1516,NOP,20,Holiday-Douglas-Gee-Anderson-Ajinca,.390,.440,-5,24%,22%,52.5%,+4%
