Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,UTA,1,G.Hill-Hood-Hayward-Favors-Gobert,.460,.490,+36,24%,25%,52.0%,-5%
1617,UTA,2,G.Hill-Hayward-Ingles-Favors-Gobert,.490,.400,+14,26%,27%,54.5%,-3%
1617,UTA,3,G.Hill-Hayward-Johnson-Ingles-Gobert,.440,.460,+41,22%,24%,53.5%,0%
1617,UTA,4,Exum-Hood-Hayward-Diaw-Gobert,.510,.380,-6,25%,26%,48.5%,+1%
1617,UTA,5,G.Hill-Hood-Hayward-Diaw-Gobert,.430,.410,+18,28%,32%,55.5%,0%
1617,UTA,6,Exum-Hayward-Ingles-Diaw-Gobert,.500,.460,+8,29%,21%,43.0%,-11%
1617,UTA,7,Mack-Hayward-Johnson-Ingles-Gobert,.580,.400,-2,23%,30%,45.0%,+3%
1617,UTA,8,G.Hill-Hayward-Ingles-Diaw-Gobert,.480,.470,+15,26%,25%,51.0%,+2%
1617,UTA,9,Mack-Hood-Hayward-Favors-Gobert,.470,.410,-5,20%,25%,53.5%,-8%
1617,UTA,10,Mack-Hayward-Ingles-Diaw-Gobert,.540,.500,+24,27%,29%,50.0%,-5%
1617,UTA,11,G.Hill-Hood-Hayward-Johnson-Gobert,.570,.400,+6,18%,26%,45.5%,-3%
1617,UTA,12,Mack-Hayward-Ingles-Lyles-Gobert,.400,.460,+11,24%,35%,51.5%,-1%
1617,UTA,13,Mack-Hood-Hayward-Diaw-Gobert,.480,.320,-9,16%,27%,48.5%,-8%
1617,UTA,14,G.Hill-Hood-Johnson-Diaw-Gobert,.500,.490,-4,16%,20%,41.5%,+10%
1617,UTA,15,Exum-Hayward-Johnson-Ingles-Gobert,.570,.410,+4,36%,29%,54.0%,-4%
1617,UTA,16,Exum-Hood-Hayward-Lyles-Gobert,.400,.400,-9,23%,34%,49.0%,-7%
1617,UTA,17,Exum-Hood-Hayward-Johnson-Gobert,.460,.390,-14,30%,25%,42.5%,-5%
1617,UTA,18,G.Hill-Hood-Johnson-Lyles-Gobert,.470,.360,0,15%,22%,50.0%,-17%
1617,UTA,19,Mack-Hood-Hayward-Johnson-Gobert,.360,.570,+5,20%,28%,56.0%,-3%
1617,UTA,20,G.Hill-Hood-Hayward-Lyles-Gobert,.520,.390,+4,21%,28%,48.0%,-4%
