Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,PHI,1,Maxey-Harden-Thybulle-Harris-Embiid,.510,.460,+35,32%,35%,47.0%,+6%
2122,PHI,2,Maxey-Curry-Thybulle-Harris-Embiid,.440,.480,+49,27%,29%,45.5%,0%
2122,PHI,3,Maxey-Curry-Green-Harris-Embiid,.470,.440,+19,25%,29%,50.0%,0%
2122,PHI,4,Maxey-Korkmaz-Thybulle-Harris-Embiid,.430,.480,+13,37%,41%,50.0%,+7%
2122,PHI,5,Maxey-Harden-Green-Harris-Embiid,.520,.450,-10,37%,30%,47.5%,-2%
2122,PHI,6,Milton-Korkmaz-Thybulle-Niang-Drummond,.490,.390,-12,30%,27%,43.5%,+7%
2122,PHI,7,Curry-Milton-Green-Harris-Embiid,.510,.440,+11,23%,35%,40.5%,-4%
2122,PHI,8,Maxey-Thybulle-Green-Harris-Embiid,.420,.500,+9,30%,32%,41.5%,+7%
2122,PHI,9,Maxey-Harden-Harris-Niang-Embiid,.420,.480,+16,31%,33%,50.0%,-2%
2122,PHI,10,Maxey-Curry-Korkmaz-Harris-Embiid,.540,.520,+10,30%,35%,47.5%,+2%
2122,PHI,11,Maxey-Curry-Green-Harris-Drummond,.450,.510,+15,34%,29%,50.5%,+3%
2122,PHI,12,Curry-Korkmaz-Thybulle-Harris-Embiid,.540,.490,+7,40%,34%,47.0%,+3%
2122,PHI,13,Maxey-Curry-Harris-Niang-Embiid,.520,.390,+3,28%,31%,48.0%,+2%
2122,PHI,14,Maxey-Curry-Harris-Niang-Drummond,.510,.520,-4,34%,31%,51.0%,-6%
2122,PHI,15,Maxey-Thybulle-Harris-Niang-Embiid,.470,.490,+10,27%,23%,46.5%,-10%
2122,PHI,16,Maxey-Korkmaz-Harris-Niang-Embiid,.540,.450,+18,22%,19%,43.5%,+1%
2122,PHI,17,Maxey-Curry-Korkmaz-Green-Drummond,.460,.430,0,24%,25%,50.0%,-2%
2122,PHI,18,Curry-Korkmaz-Green-Harris-Embiid,.510,.500,-8,33%,34%,43.0%,-7%
2122,PHI,19,Maxey-Milton-Green-Niang-Embiid,.410,.420,+13,24%,42%,41.5%,-7%
2122,PHI,20,Maxey-Curry-Thybulle-Niang-Embiid,.420,.400,-1,21%,22%,41.5%,+11%
