Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,HOU,1,Beverley-Harden-Parsons-Jones-Howard,.496,.458,+118,40%,32%,51.0%,-1%
1314,HOU,2,Lin-Harden-Parsons-Jones-Howard,.514,.459,+133,44%,26%,49.0%,-3%
1314,HOU,3,Beverley-Lin-Parsons-Jones-Howard,.475,.472,-2,41%,40%,49.5%,-3%
1314,HOU,4,Lin-Harden-Parsons-Casspi-Howard,.472,.422,+51,39%,26%,55.5%,-7%
1314,HOU,5,Lin-Harden-Parsons-Jones-Asik,.446,.475,+29,47%,34%,54.0%,0%
1314,HOU,6,Beverley-Lin-Harden-Parsons-Howard,.395,.453,+22,33%,28%,48.5%,+2%
1314,HOU,7,Beverley-Harden-Parsons-Motiejunas-Howard,.568,.456,+9,43%,30%,54.5%,+3%
1314,HOU,8,Lin-Harden-Parsons-Asik-Howard,.425,.391,+15,53%,26%,50.0%,-17%
1314,HOU,9,Beverley-Harden-Parsons-Jones-Asik,.547,.454,0,39%,25%,53.0%,-1%
1314,HOU,10,Lin-Harden-Brewer-Jones-Howard,.479,.424,+15,44%,32%,43.5%,+10%
1314,HOU,11,Lin-Harden-Garcia-Parsons-Asik,.517,.410,+3,39%,23%,58.0%,+2%
1314,HOU,12,Lin-Harden-Parsons-Motiejunas-Asik,.523,.363,+5,47%,18%,53.5%,+4%
1314,HOU,13,Lin-Parsons-Hamilton-Motiejunas-Asik,.348,.359,+3,28%,27%,48.5%,-6%
1314,HOU,14,Beverley-Harden-Garcia-Parsons-Howard,.448,.461,+18,45%,22%,54.5%,-8%
1314,HOU,15,Lin-Harden-Parsons-Motiejunas-Howard,.514,.408,+2,41%,34%,52.5%,-8%
1314,HOU,16,Beverley-Harden-Parsons-Asik-Howard,.414,.486,-11,37%,23%,46.0%,-3%
1314,HOU,17,Lin-Harden-Hamilton-Motiejunas-Asik,.400,.371,-4,30%,23%,48.5%,-9%
1314,HOU,18,Lin-Harden-Parsons-Jones-Motiejunas,.514,.585,-9,34%,46%,40.5%,+4%
1314,HOU,19,Beverley-Harden-Garcia-Jones-Howard,.380,.486,+13,42%,33%,60.5%,-6%
1314,HOU,20,Beverley-Harden-Parsons-Casspi-Howard,.594,.403,+28,38%,43%,48.5%,+1%
