Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,HOU,1,Beverley-Harden-Ariza-Anderson-Capela,.500,.500,+108,26%,28%,52.5%,+4%
1617,HOU,2,Harden-Gordon-Ariza-Anderson-Capela,.460,.480,+43,25%,26%,51.0%,0%
1617,HOU,3,Beverley-Harden-Ariza-Anderson-Harrell,.450,.470,+13,26%,25%,50.5%,-2%
1617,HOU,4,Harden-Gordon-Ariza-Anderson-Nene,.450,.440,+43,27%,24%,52.0%,0%
1617,HOU,5,Harden-Gordon-Ariza-Anderson-Harrell,.510,.450,+45,22%,25%,51.5%,-2%
1617,HOU,6,Beverley-Harden-Ariza-Anderson-Nene,.440,.470,+7,22%,28%,55.0%,0%
1617,HOU,7,Beverley-Gordon-Brewer-Dekkar-Nene,.450,.390,-20,25%,30%,50.0%,+3%
1617,HOU,8,Harden-Gordon-Ariza-Dekkar-Nene,.430,.460,+34,23%,26%,52.0%,0%
1617,HOU,9,Beverley-Harden-Gordon-Ariza-Capela,.500,.480,+13,32%,23%,50.0%,+5%
1617,HOU,10,Beverley-Gordon-Brewer-Dekkar-Harrell,.450,.440,-6,29%,25%,48.5%,+6%
1617,HOU,11,Beverley-Williams-Gordon-Dekkar-Capela,.420,.410,+40,30%,28%,54.0%,-3%
1617,HOU,12,Beverley-Gordon-Brewer-Dekkar-Capela,.440,.460,-11,29%,23%,46.0%,+1%
1617,HOU,13,Harden-Gordon-Ariza-Dekkar-Harrell,.480,.450,+15,32%,24%,43.5%,-3%
1617,HOU,14,Williams-Harden-Gordon-Ariza-Nene,.500,.450,+4,32%,31%,49.5%,+4%
1617,HOU,15,Beverley-Harden-Gordon-Ariza-Nene,.450,.440,-2,23%,28%,37.0%,+2%
1617,HOU,16,Harden-Brewer-Ariza-Anderson-Capela,.440,.430,+6,21%,25%,47.0%,-1%
1617,HOU,17,Beverley-Williams-Gordon-Dekkar-Nene,.480,.500,+11,32%,31%,45.0%,+4%
1617,HOU,18,Beverley-Harden-Gordon-Ariza-Anderson,.540,.400,-16,31%,32%,44.5%,-3%
1617,HOU,19,Harden-Brewer-Ariza-Anderson-Harrell,.480,.540,+3,27%,26%,46.5%,-9%
1617,HOU,20,Harden-Gordon-Ariza-Dekkar-Capela,.420,.590,-8,28%,16%,56.0%,-6%
