Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,MIN,1,Flynn-Brewer-Gomes-Jefferson-Hollins,.453,.519,+2,32%,32%,47.0%,-4%
0910,MIN,2,Flynn-Brewer-Wilkins-Love-Jefferson,.445,.459,+2,34%,38%,50.0%,-2%
0910,MIN,3,Flynn-Brewer-Wilkins-Gomes-Jefferson,.451,.482,-1,32%,28%,48.0%,+2%
0910,MIN,4,Flynn-Brewer-Gomes-Jefferson-Milicic,.492,.495,+16,43%,38%,49.5%,+2%
0910,MIN,5,Flynn-Brewer-Gomes-Love-Jefferson,.458,.487,+7,34%,30%,48.0%,+2%
0910,MIN,6,Flynn-Brewer-Gomes-Jefferson-Pecherov,.489,.503,+4,24%,36%,46.5%,0%
0910,MIN,7,Flynn-Brewer-Gomes-Love-Milicic,.444,.541,-8,28%,35%,56.0%,-5%
0910,MIN,8,Sessions-Ellington-Gomes-Love-Jefferson,.521,.459,+13,45%,30%,58.0%,+2%
0910,MIN,9,Sessions-Brewer-Wilkins-Love-Jefferson,.500,.495,+17,39%,27%,55.5%,-2%
0910,MIN,10,Sessions-Ellington-Wilkins-Love-Jefferson,.490,.452,+7,33%,29%,46.5%,+2%
0910,MIN,11,Sessions-Brewer-Gomes-Love-Jefferson,.551,.495,0,27%,29%,57.5%,+1%
0910,MIN,12,Flynn-Brewer-Gomes-Love-Hollins,.430,.552,+5,34%,30%,48.0%,-14%
0910,MIN,13,Sessions-Ellington-Pavlovic-Love-Jefferson,.354,.517,-3,28%,28%,49.5%,-12%
0910,MIN,14,Flynn-Ellington-Gomes-Love-Jefferson,.488,.557,+1,33%,32%,58.5%,-3%
0910,MIN,15,Sessions-Ellington-Wilkins-Love-Hollins,.487,.405,+3,31%,26%,52.5%,-6%
0910,MIN,16,Flynn-Ellington-Brewer-Gomes-Jefferson,.443,.471,-12,34%,33%,54.5%,-4%
0910,MIN,17,Flynn-Brewer-Gomes-Hollins-Jawai,.556,.410,-10,30%,28%,43.0%,+4%
0910,MIN,18,Sessions-Ellington-Pavlovic-Gomes-Jefferson,.609,.424,+10,39%,29%,49.0%,+9%
0910,MIN,19,Sessions-Brewer-Gomes-Jefferson-Milicic,.453,.558,-15,42%,44%,43.0%,-2%
0910,MIN,20,Sessions-Ellington-Pavlovic-Love-Hollins,.500,.473,-6,33%,38%,64.5%,-12%
