Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,CLE,1,Sexton-Garland-Okoro-NanceJr.-Allen,.450,.470,+24,33%,30%,47.0%,-4%
2021,CLE,2,Sexton-Garland-Okoro-Wade-Allen,.450,.450,+15,30%,37%,50.5%,-3%
2021,CLE,3,Sexton-Garland-Okoro-Love-Allen,.460,.440,+17,36%,35%,54.0%,-3%
2021,CLE,4,Sexton-Garland-Okoro-Osman-Allen,.460,.530,-11,38%,33%,54.5%,-4%
2021,CLE,5,Dotson-Okoro-Osman-NanceJr.-Drummond,.470,.430,-9,46%,27%,50.0%,-1%
2021,CLE,6,Sexton-Okoro-Osman-Wade-Allen,.480,.530,+12,32%,32%,51.0%,-9%
2021,CLE,7,Sexton-Garland-Okoro-NanceJr.-Drummond,.490,.410,+15,45%,25%,57.0%,-12%
2021,CLE,8,Garland-Okoro-Osman-Love-Allen,.470,.540,+9,38%,39%,50.0%,+3%
2021,CLE,9,Sexton-Garland-Okoro-Wade-Love,.520,.490,+7,30%,47%,49.0%,0%
2021,CLE,10,Sexton-Garland-Okoro-Prince-Drummond,.390,.610,-5,43%,35%,49.5%,+3%
2021,CLE,11,Sexton-Garland-Okoro-Prince-Allen,.470,.380,+17,42%,36%,56.5%,-10%
2021,CLE,12,Sexton-Okoro-Osman-NanceJr.-Drummond,.470,.580,-7,46%,29%,50.0%,+1%
2021,CLE,13,Sexton-Okoro-Osman-Love-Allen,.380,.530,+4,34%,31%,55.5%,-9%
2021,CLE,14,Sexton-Garland-Okoro-Allen-Drummond,.480,.680,+8,40%,33%,53.0%,-8%
2021,CLE,15,Garland-Okoro-Osman-NanceJr.-Allen,.430,.500,0,48%,40%,58.0%,+10%
2021,CLE,16,Sexton-Garland-Exum-NanceJr.-Drummond,.450,.500,+8,43%,35%,56.5%,+4%
2021,CLE,17,Sexton-Okoro-Wade-Love-Allen,.330,.470,+7,48%,28%,52.0%,-7%
2021,CLE,18,Garland-Okoro-Osman-Wade-Allen,.600,.440,-9,50%,36%,50.0%,-14%
2021,CLE,19,Sexton-Thomas-Okoro-Wade-Allen,.460,.620,+6,48%,43%,58.0%,-1%
2021,CLE,20,Sexton-Garland-Windler-Okoro-Allen,.470,.530,+5,22%,40%,63.0%,-12%
