Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,MIA,1,McGruder-Richardson-Winslow-J.Johnson-Whiteside,.440,.450,-19,35%,29%,52.0%,-4%
1819,MIA,2,Waiters-Richardson-Winslow-Olynyk-Adebayo,.570,.440,+18,37%,21%,47.5%,+2%
1819,MIA,3,Waiters-Richardson-JonesJr.-Olynyk-Adebayo,.450,.400,0,32%,32%,47.5%,+5%
1819,MIA,4,T.Johnson-Richardson-Winslow-J.Johnson-Whiteside,.560,.430,-4,38%,34%,47.0%,-5%
1819,MIA,5,T.Johnson-Wade-Richardson-Olynyk-Adebayo,.430,.450,-3,31%,33%,52.0%,+2%
1819,MIA,6,Waiters-Richardson-Winslow-Olynyk-Whiteside,.480,.370,-6,34%,37%,54.5%,0%
1819,MIA,7,Ellington-McGruder-Richardson-J.Johnson-Whiteside,.430,.490,+6,34%,32%,52.0%,-1%
1819,MIA,8,Dragic-McGruder-Richardson-Olynyk-Whiteside,.500,.420,+3,27%,30%,58.5%,-13%
1819,MIA,9,Dragic-Wade-Richardson-J.Johnson-Whiteside,.400,.430,-8,34%,35%,51.5%,-1%
1819,MIA,10,Wade-Waiters-Richardson-Olynyk-Adebayo,.440,.460,-3,38%,30%,49.5%,+3%
1819,MIA,11,McGruder-Wade-Winslow-Olynyk-Adebayo,.480,.400,+24,35%,34%,51.5%,+4%
1819,MIA,12,Dragic-McGruder-Richardson-Winslow-Whiteside,.500,.460,+2,33%,35%,50.5%,+2%
1819,MIA,13,Dragic-Waiters-JonesJr.-Olynyk-Adebayo,.470,.510,+5,42%,28%,50.0%,-4%
1819,MIA,14,T.Johnson-Richardson-JonesJr.-Olynyk-Adebayo,.480,.450,+4,34%,32%,65.0%,-10%
1819,MIA,15,McGruder-Wade-Richardson-J.Johnson-Adebayo,.480,.440,0,38%,27%,49.5%,-2%
1819,MIA,16,Ellington-Richardson-Winslow-J.Johnson-Whiteside,.450,.380,+4,34%,32%,51.5%,+10%
1819,MIA,17,Ellington-McGruder-Richardson-Winslow-Whiteside,.410,.470,+18,30%,29%,52.0%,-9%
1819,MIA,18,Wade-Richardson-Winslow-Olynyk-Adebayo,.430,.500,-7,24%,18%,54.0%,-1%
1819,MIA,19,Dragic-Wade-Richardson-JonesJr.-Whiteside,.400,.470,-3,45%,33%,57.0%,+3%
1819,MIA,20,T.Johnson-Wade-Richardson-Winslow-Adebayo,.420,.430,-13,21%,35%,49.5%,-4%
