Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,LAL,1,Fisher-Bryant-Radmanovic-Odom-Gasol,.577,.528,+79,39%,35%,101%,+2%
0708,LAL,2,Fisher-Bryant-Walton-Odom-Bynum,.544,.464,+62,39%,34%,101%,+3%
0708,LAL,3,Fisher-Bryant-Radmanovic-Odom-Turiaf,.540,.500,+10,32%,35%,104%,+1%
0708,LAL,4,Fisher-Bryant-Walton-Odom-Gasol,.539,.448,+59,42%,32%,102%,+3%
0708,LAL,5,Fisher-Bryant-Walton-Odom-Brown,.443,.500,+25,44%,34%,100%,-5%
0708,LAL,6,Farmar-Vujacic-Bryant-Odom-Turiaf,.552,.512,+13,33%,36%,99%,0%
0708,LAL,7,Fisher-Bryant-Radmanovic-Odom-Bynum,.548,.453,+20,39%,33%,107%,-2%
0708,LAL,8,Farmar-Vujacic-Walton-Odom-Turiaf,.523,.424,-7,32%,37%,106%,0%
0708,LAL,9,Farmar-Vujacic-Bryant-Walton-Turiaf,.497,.543,+15,31%,37%,105%,+2%
0708,LAL,10,Farmar-Vujacic-Bryant-Odom-Gasol,.658,.435,+29,40%,33%,95%,+3%
0708,LAL,11,Fisher-Bryant-Walton-Odom-Turiaf,.465,.548,+13,31%,25%,102%,+3%
0708,LAL,12,Fisher-Bryant-Ariza-Odom-Bynum,.533,.530,-1,44%,38%,101%,+4%
0708,LAL,13,Fisher-Vujacic-Bryant-Odom-Gasol,.491,.565,0,37%,34%,99%,+2%
0708,LAL,14,Fisher-Bryant-Walton-Odom-Mihm,.517,.395,+10,34%,35%,96%,+2%
0708,LAL,15,Farmar-Bryant-Ariza-Odom-Bynum,.570,.435,+7,33%,31%,117%,-8%
0708,LAL,16,Fisher-Bryant-Odom-Turiaf-Brown,.461,.500,+13,31%,32%,85%,0%
0708,LAL,17,Fisher-Bryant-Walton-Turiaf-Brown,.479,.420,-3,39%,22%,100%,-2%
0708,LAL,18,Fisher-Bryant-Walton-Turiaf-Bynum,.642,.519,+12,46%,36%,114%,-5%
0708,LAL,19,Farmar-Vujacic-Radmanovic-Odom-Turiaf,.565,.406,-1,39%,30%,107%,-4%
0708,LAL,20,Fisher-Bryant-Odom-Turiaf-Bynum,.466,.500,0,40%,33%,116%,-15%
