Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,PHI,1,Simmons-Curry-Green-Harris-Embiid,.510,.440,+135,31%,33%,48.5%,+2%
2021,PHI,2,Simmons-Curry-Green-Harris-Scott,.470,.470,-28,27%,29%,47.0%,+4%
2021,PHI,3,Milton-Korkmaz-Thybulle-Scott-Howard,.460,.430,-22,27%,32%,51.5%,+1%
2021,PHI,4,Simmons-Curry-Green-Harris-Bradley,.480,.470,-10,36%,34%,54.0%,-3%
2021,PHI,5,Milton-Korkmaz-Thybulle-Harris-Howard,.440,.410,+14,32%,22%,55.0%,-2%
2021,PHI,6,Curry-Thybulle-Green-Harris-Embiid,.550,.460,+23,39%,41%,56.5%,-6%
2021,PHI,7,Simmons-Curry-Green-Harris-Howard,.490,.520,0,27%,39%,37.0%,-6%
2021,PHI,8,Simmons-Milton-Green-Harris-Embiid,.530,.500,+10,28%,34%,48.5%,-11%
2021,PHI,9,Maxey-Milton-Korkmaz-Thybulle-Howard,.430,.460,-2,31%,43%,51.0%,+3%
2021,PHI,10,Simmons-Curry-Milton-Harris-Embiid,.580,.380,+12,44%,32%,63.0%,+7%
2021,PHI,11,Maxey-Milton-Thybulle-Scott-Howard,.460,.490,-6,28%,28%,55.0%,-7%
2021,PHI,12,Maxey-Simmons-Green-Harris-Embiid,.520,.480,+4,29%,31%,44.5%,+4%
2021,PHI,13,Simmons-Curry-Green-Scott-Embiid,.500,.390,+2,30%,34%,46.0%,0%
2021,PHI,14,Hill-Milton-Korkmaz-Thybulle-Howard,.510,.440,+15,45%,32%,49.5%,+7%
2021,PHI,15,Simmons-Korkmaz-Green-Harris-Bradley,.490,.420,-2,44%,34%,52.5%,+2%
2021,PHI,16,Maxey-Milton-Thybulle-Harris-Howard,.470,.430,-7,38%,45%,56.0%,+2%
2021,PHI,17,Simmons-Curry-Milton-Green-Embiid,.460,.420,+2,34%,30%,46.5%,0%
2021,PHI,18,Simmons-Curry-Korkmaz-Harris-Embiid,.570,.570,+8,35%,39%,35.0%,+20%
2021,PHI,19,Maxey-Milton-Korkmaz-Scott-Howard,.410,.540,-11,39%,31%,48.5%,-10%
2021,PHI,20,Simmons-Milton-Green-Harris-Howard,.430,.450,+8,28%,34%,50.5%,-6%
