Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,CHI,1,Dunn-Holiday-Valentine-Markkanen-Lopez,.450,.470,-71,33%,33%,50.0%,-1%
1718,CHI,2,Grant-Holiday-Valentine-Markkanen-Lopez,.420,.460,-16,29%,36%,53.0%,-8%
1718,CHI,3,Grant-Nwaba-Zipser-Mirotic-Portis,.440,.440,-5,32%,33%,50.0%,-1%
1718,CHI,4,Grant-LaVine-Holiday-Markkanen-Lopez,.440,.440,+1,40%,37%,52.0%,-2%
1718,CHI,5,Grant-Holiday-Zipser-Markkanen-Lopez,.450,.540,-20,26%,31%,45.0%,+4%
1718,CHI,6,Grant-Nwaba-Holiday-Markkanen-Lopez,.430,.420,+28,40%,31%,54.0%,+2%
1718,CHI,7,Dunn-Nwaba-LaVine-Markkanen-Felicio,.440,.530,+3,44%,37%,51.5%,-3%
1718,CHI,8,Payne-Nwaba-Holiday-Markkanen-Felicio,.450,.440,-11,33%,36%,52.5%,-1%
1718,CHI,9,Dunn-Nwaba-Holiday-Markkanen-Lopez,.470,.380,+1,33%,30%,53.0%,-8%
1718,CHI,10,Dunn-Nwaba-LaVine-Portis-Markkanen,.440,.500,-6,39%,39%,49.5%,+6%
1718,CHI,11,Dunn-LaVine-Holiday-Markkanen-Lopez,.470,.510,-9,34%,29%,48.5%,+3%
1718,CHI,12,Dunn-Holiday-Valentine-Mirotic-Lopez,.440,.480,+1,36%,34%,49.0%,+5%
1718,CHI,13,Payne-Nwaba-Valentine-Vonleh-Portis,.420,.450,-1,27%,27%,58.0%,-1%
1718,CHI,14,Dunn-Holiday-Valentine-Portis-Markkanen,.540,.400,-6,29%,33%,46.0%,-1%
1718,CHI,15,Payne-Holiday-Valentine-Zipser-Felicio,.510,.550,-2,37%,39%,43.5%,+2%
1718,CHI,16,Grant-Nwaba-Holiday-Mirotic-Portis,.530,.420,+17,26%,34%,48.5%,+3%
1718,CHI,17,Grant-Nwaba-Valentine-Zipser-Portis,.470,.410,+4,29%,34%,40.0%,+16%
1718,CHI,18,Dunn-Nwaba-Holiday-Mirotic-Lopez,.450,.500,+7,34%,30%,56.0%,+2%
1718,CHI,19,Grant-Nwaba-Valentine-Mirotic-Portis,.430,.270,+4,20%,33%,54.0%,+2%
1718,CHI,20,Grant-Nwaba-Blakeney-Vonleh-Portis,.490,.530,+8,40%,36%,45.5%,+5%
