Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,LAC,1,Paul-Green-Butler-Griffin-Jordan,.501,.479,+31,30%,33%,51.5%,+3%
1213,LAC,2,Bledsoe-Crawford-Barnes-Odom-Turiaf,.474,.387,-23,37%,34%,47.5%,+2%
1213,LAC,3,Paul-Billups-Butler-Griffin-Jordan,.515,.486,+13,30%,31%,53.5%,+2%
1213,LAC,4,Bledsoe-Crawford-Barnes-Odom-Hollins,.489,.417,-55,33%,27%,50.5%,-4%
1213,LAC,5,Paul-Crawford-Butler-Griffin-Jordan,.512,.469,+20,26%,30%,50.5%,+2%
1213,LAC,6,Paul-Crawford-Barnes-Odom-Griffin,.447,.442,-23,27%,32%,50.5%,+8%
1213,LAC,7,Paul-Crawford-Barnes-Griffin-Jordan,.517,.391,+33,30%,28%,55.5%,-1%
1213,LAC,8,Bledsoe-Green-Butler-Griffin-Jordan,.479,.471,+21,32%,30%,53.5%,+3%
1213,LAC,9,Bledsoe-Crawford-Barnes-Odom-Griffin,.495,.422,-4,32%,31%,50.5%,+3%
1213,LAC,10,Crawford-Hill-Barnes-Odom-Turiaf,.453,.420,-12,41%,29%,52.5%,-6%
1213,LAC,11,Paul-Green-Barnes-Griffin-Jordan,.447,.515,+2,21%,23%,48.0%,+5%
1213,LAC,12,Paul-Butler-Barnes-Griffin-Jordan,.565,.443,-1,37%,19%,58.0%,+3%
1213,LAC,13,Bledsoe-Crawford-Barnes-Turiaf-Hollins,.417,.321,-1,33%,33%,48.5%,0%
1213,LAC,14,Paul-Crawford-Barnes-Griffin-Hollins,.494,.512,-13,28%,41%,41.5%,0%
1213,LAC,15,Bledsoe-Crawford-Butler-Griffin-Jordan,.440,.521,0,31%,30%,56.5%,-2%
1213,LAC,16,Paul-Crawford-Butler-Odom-Griffin,.459,.397,+2,20%,29%,45.5%,-1%
1213,LAC,17,Bledsoe-Crawford-Hill-Barnes-Odom,.370,.406,-8,36%,34%,51.5%,+9%
1213,LAC,18,Bledsoe-Crawford-Barnes-Griffin-Jordan,.517,.467,-16,34%,37%,49.0%,-8%
1213,LAC,19,Paul-Crawford-Butler-Barnes-Griffin,.340,.444,+8,19%,31%,49.0%,-4%
1213,LAC,20,Bledsoe-Green-Butler-Odom-Jordan,.439,.393,-3,23%,29%,48.0%,-1%
