Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1415,MIN,1,LaVine-Wiggins-Muhammad-Young-Dieng,.462,.534,-3,31%,36%,47.0%,+1%
1415,MIN,2,LaVine-Wiggins-Brewer-Young-Dieng,.410,.481,+27,37%,35%,50.0%,+3%
1415,MIN,3,Rubio-Martin-Wiggins-Young-Pekovic,.477,.454,+23,36%,32%,51.0%,+4%
1415,MIN,4,Williams-Wiggins-Hummel-Young-Dieng,.461,.454,+3,34%,28%,52.0%,-4%
1415,MIN,5,Williams-Wiggins-Muhammad-Young-Dieng,.486,.496,+21,31%,34%,58.5%,-1%
1415,MIN,6,Williams-Wiggins-Budinger-Young-Dieng,.448,.460,0,37%,35%,44.0%,-4%
1415,MIN,7,LaVine-Martin-Wiggins-Payne-Hamilton,.400,.536,+7,26%,29%,48.0%,-3%
1415,MIN,8,Williams-Martin-Wiggins-Young-Pekovic,.418,.469,+8,44%,30%,53.5%,+1%
1415,MIN,9,Williams-Wiggins-Brewer-Young-Dieng,.485,.495,-3,44%,30%,48.0%,+3%
1415,MIN,10,Rubio-Martin-Wiggins-Payne-Dieng,.383,.517,+7,33%,37%,49.0%,+5%
1415,MIN,11,Brown-LaVine-Wiggins-Payne-Dieng,.463,.500,+3,28%,34%,46.0%,-2%
1415,MIN,12,Rubio-Neal-Wiggins-Payne-Dieng,.419,.524,+14,15%,26%,50.0%,+5%
1415,MIN,13,LaVine-Martin-Wiggins-Payne-Dieng,.452,.510,0,26%,30%,36.0%,-5%
1415,MIN,14,Rubio-Martin-Wiggins-Garnett-Pekovic,.436,.383,+4,33%,20%,56.0%,+5%
1415,MIN,15,Brown-LaVine-Wiggins-Budinger-Dieng,.415,.345,+9,34%,30%,47.0%,-7%
1415,MIN,16,LaVine-Martin-Wiggins-Young-Pekovic,.456,.560,+2,36%,33%,53.5%,0%
1415,MIN,17,Rubio-Martin-Wiggins-Dieng-Pekovic,.429,.506,+12,36%,30%,55.5%,+1%
1415,MIN,18,Rubio-Martin-Wiggins-Payne-Pekovic,.393,.493,0,33%,35%,61.0%,-6%
1415,MIN,19,Williams-Wiggins-Brewer-Bennett-Dieng,.423,.471,-3,21%,39%,43.0%,+6%
1415,MIN,20,LaVine-Martin-Wiggins-Budinger-Hamilton,.459,.426,+1,34%,36%,43.0%,+8%
