Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,TOR,1,VanVleet-Lowry-Anunoby-Siakam-Gasol,.480,.430,+45,38%,27%,47.5%,+4%
1920,TOR,2,VanVleet-Lowry-Anunoby-Siakam-Ibaka,.440,.450,+17,39%,26%,48.0%,+1%
1920,TOR,3,VanVleet-Powell-Anunoby-Siakam-Gasol,.490,.410,-1,38%,28%,43.5%,+4%
1920,TOR,4,VanVleet-Lowry-McCaw-Anunoby-Ibaka,.440,.450,-14,37%,27%,47.0%,-3%
1920,TOR,5,Lowry-Powell-Anunoby-Siakam-Ibaka,.480,.480,+12,32%,31%,44.0%,+3%
1920,TOR,6,Lowry-Powell-Anunoby-Siakam-Gasol,.500,.450,+6,39%,35%,44.5%,+7%
1920,TOR,7,VanVleet-Lowry-Powell-Siakam-Gasol,.330,.420,+4,40%,24%,45.0%,+5%
1920,TOR,8,Lowry-Davis-Powell-Hollis-Jefferson-Ibaka,.340,.440,+9,38%,29%,49.5%,-4%
1920,TOR,9,VanVleet-Davis-Anunoby-Siakam-Ibaka,.500,.400,0,33%,31%,52.5%,-5%
1920,TOR,10,Lowry-Powell-Hollis-Jefferson-Anunoby-Siakam,.470,.490,+8,47%,32%,44.0%,+15%
1920,TOR,11,Lowry-Davis-McCaw-Anunoby-Ibaka,.580,.360,-9,42%,40%,45.5%,+7%
1920,TOR,12,VanVleet-Powell-Hollis-Jefferson-Siakam-Gasol,.410,.340,+7,43%,21%,36.0%,+6%
1920,TOR,13,VanVleet-Powell-Anunoby-Siakam-Ibaka,.480,.370,+2,31%,36%,45.5%,-7%
1920,TOR,14,Lowry-McCaw-Anunoby-Siakam-Ibaka,.460,.370,-6,32%,42%,55.5%,-6%
1920,TOR,15,VanVleet-Lowry-Powell-Siakam-Ibaka,.460,.360,-3,41%,21%,48.0%,+4%
1920,TOR,16,Lowry-Davis-Miller-Hollis-Jefferson-Boucher,.530,.400,+10,40%,34%,58.5%,+8%
1920,TOR,17,VanVleet-Davis-Hollis-Jefferson-Siakam-Boucher,.490,.360,-2,43%,24%,44.0%,+12%
1920,TOR,18,Lowry-McCaw-Hollis-Jefferson-Anunoby-Ibaka,.390,.520,+2,42%,26%,59.5%,+3%
1920,TOR,19,Lowry-Anunoby-Siakam-Ibaka-Gasol,.520,.420,0,36%,23%,50.0%,+18%
1920,TOR,20,VanVleet-Lowry-Hollis-Jefferson-Anunoby-Ibaka,.410,.440,-1,34%,18%,55.5%,+8%
