Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,TOR,1,Lowry-DeRozan-Ross-Johnson-Valanciunas,.470,.454,+35,28%,35%,48.5%,-1%
1314,TOR,2,Lowry-DeRozan-Gay-Johnson-Valanciunas,.439,.516,+6,36%,32%,51.0%,-1%
1314,TOR,3,Lowry-DeRozan-Ross-Patterson-Valanciunas,.484,.487,-12,23%,31%,47.0%,+2%
1314,TOR,4,Lowry-DeRozan-Salmons-Johnson-Valanciunas,.425,.441,+15,24%,25%,51.0%,-5%
1314,TOR,5,Vasquez-DeRozan-Ross-Patterson-Valanciunas,.522,.454,-9,27%,41%,50.5%,-1%
1314,TOR,6,Lowry-Vasquez-DeRozan-Johnson-Valanciunas,.510,.429,-4,33%,30%,58.0%,+4%
1314,TOR,7,Vasquez-DeRozan-Salmons-Patterson-Hansbrough,.330,.446,+12,16%,36%,49.5%,+4%
1314,TOR,8,Lowry-DeRozan-Ross-Patterson-Johnson,.475,.452,-2,21%,38%,41.0%,+7%
1314,TOR,9,Lowry-DeRozan-Gay-Hansbrough-Valanciunas,.491,.421,0,37%,43%,52.5%,0%
1314,TOR,10,Lowry-Vasquez-Ross-Johnson-Valanciunas,.533,.448,+6,29%,30%,57.5%,-3%
1314,TOR,11,Lowry-DeRozan-Salmons-Patterson-Valanciunas,.410,.435,-5,22%,34%,49.5%,-3%
1314,TOR,12,Vasquez-DeRozan-Salmons-Hansbrough-Johnson,.440,.466,+8,15%,25%,47.5%,+7%
1314,TOR,13,Lowry-DeRozan-Fields-Johnson-Valanciunas,.500,.397,-4,41%,35%,47.5%,+8%
1314,TOR,14,Lowry-DeRozan-Ross-Hansbrough-Johnson,.462,.500,+6,25%,34%,54.0%,+7%
1314,TOR,15,Vasquez-Ross-Salmons-Patterson-Hayes,.417,.438,+2,26%,30%,51.5%,+9%
1314,TOR,16,Vasquez-DeRozan-Salmons-Patterson-Hayes,.515,.438,+3,25%,27%,59.0%,0%
1314,TOR,17,Lowry-Vasquez-Salmons-Patterson-Hansbrough,.333,.359,+3,25%,34%,49.5%,+5%
1314,TOR,18,Vasquez-DeRozan-Salmons-Novak-Hansbrough,.414,.412,0,17%,46%,42.5%,-2%
1314,TOR,19,Lowry-Ross-Salmons-Patterson-Valanciunas,.456,.552,-7,29%,33%,43.5%,+2%
1314,TOR,20,Lowry-DeRozan-Salmons-Patterson-Johnson,.493,.464,-4,36%,36%,53.0%,+3%
