Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,MIL,1,Bledsoe-Brogdon-Middleton-Antetokounmpo-Lopez,.490,.460,+108,43%,27%,49.5%,0%
1819,MIL,2,Bledsoe-Brown-Middleton-Antetokounmpo-Lopez,.440,.470,+19,43%,27%,49.0%,-5%
1819,MIL,3,Bledsoe-Connaughton-Middleton-Antetokounmpo-Lopez,.540,.440,-13,43%,26%,49.0%,-1%
1819,MIL,4,Bledsoe-Snell-Middleton-Antetokounmpo-Lopez,.490,.410,-5,36%,24%,45.5%,-1%
1819,MIL,5,Bledsoe-Connaughton-Middleton-Ilyasova-Lopez,.480,.460,+1,35%,30%,49.0%,+2%
1819,MIL,6,Bledsoe-Brogdon-Middleton-Ilyasova-Lopez,.460,.410,-1,37%,33%,51.0%,0%
1819,MIL,7,Bledsoe-Middleton-Ilyasova-Antetokounmpo-Lopez,.570,.480,-4,34%,33%,51.0%,-1%
1819,MIL,8,Bledsoe-Brown-Middleton-Wilson-Lopez,.600,.500,-14,37%,26%,50.0%,+9%
1819,MIL,9,Hill-Brown-Middleton-Wilson-Lopez,.430,.490,+9,22%,44%,43.5%,-7%
1819,MIL,10,Bledsoe-Middleton-Mirotic-Antetokounmpo-Lopez,.470,.350,+12,31%,31%,47.5%,+2%
1819,MIL,11,Bledsoe-Connaughton-Snell-Antetokounmpo-Lopez,.530,.390,+9,31%,24%,55.5%,-7%
1819,MIL,12,Connaughton-Brogdon-Snell-Ilyasova-Antetokounmpo,.540,.450,+6,46%,34%,48.5%,-1%
1819,MIL,13,Hill-Brogdon-Middleton-Antetokounmpo-Lopez,.520,.370,+9,43%,38%,52.5%,-4%
1819,MIL,14,Bledsoe-Brogdon-Snell-Antetokounmpo-Lopez,.560,.320,+4,36%,28%,53.0%,+10%
1819,MIL,15,Hill-Brogdon-Brown-Wilson-Ilyasova,.430,.420,-4,35%,28%,52.0%,+4%
1819,MIL,16,Bledsoe-Hill-Middleton-Antetokounmpo-Lopez,.420,.290,+12,36%,35%,44.0%,+8%
1819,MIL,17,DiVincenzo-Brogdon-Snell-Antetokounmpo-Henson,.490,.440,-7,31%,26%,47.0%,+4%
1819,MIL,18,Hill-Brogdon-Snell-Ilyasova-Antetokounmpo,.380,.440,+13,40%,30%,48.0%,+2%
1819,MIL,19,Connaughton-Brogdon-Snell-Antetokounmpo-Lopez,.460,.420,+7,44%,20%,58.0%,-8%
1819,MIL,20,Bledsoe-Brogdon-Snell-Ilyasova-Antetokounmpo,.600,.520,0,41%,28%,54.5%,+7%
