Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,CLE,1,M.Williams-Parker-James-Hickson-O'Neal,.505,.483,-4,40%,33%,48.5%,-6%
0910,CLE,2,M.Williams-Parker-James-Jamison-Hickson,.511,.464,0,39%,36%,49.0%,+1%
0910,CLE,3,Gibson-Parker-James-Hickson-O'Neal,.559,.439,+29,47%,31%,47.0%,-5%
0910,CLE,4,M.Williams-Parker-James-Varejao-O'Neal,.468,.459,-21,39%,29%,52.5%,0%
0910,CLE,5,M.Williams-Parker-James-Hickson-Ilgauskas,.510,.498,0,34%,32%,48.0%,0%
0910,CLE,6,M.Williams-Parker-James-Varejao-Ilgauskas,.506,.432,+14,31%,30%,56.0%,0%
0910,CLE,7,M.Williams-Parker-James-Hickson-Varejao,.517,.457,+19,35%,33%,52.0%,-3%
0910,CLE,8,M.Williams-Parker-James-Jamison-Varejao,.568,.446,+10,43%,37%,52.0%,+7%
0910,CLE,9,West-Parker-James-Varejao-Ilgauskas,.454,.429,+17,32%,30%,50.5%,-3%
0910,CLE,10,J.Williams-Moon-James-Varejao-Ilgauskas,.495,.380,-2,38%,22%,53.0%,+1%
0910,CLE,11,M.Williams-West-James-Varejao-Ilgauskas,.483,.471,+9,30%,39%,55.5%,-3%
0910,CLE,12,Gibson-M.Williams-Moon-Varejao-Ilgauskas,.449,.419,-3,19%,38%,48.5%,-4%
0910,CLE,13,M.Williams-West-Moon-Varejao-O'Neal,.552,.395,+2,43%,30%,51.0%,-14%
0910,CLE,14,Gibson-West-Moon-Varejao-Ilgauskas,.375,.486,-3,36%,38%,50.5%,+3%
0910,CLE,15,Gibson-Moon-James-Varejao-Ilgauskas,.417,.478,+3,32%,30%,51.5%,+3%
0910,CLE,16,Gibson-West-James-Varejao-Ilgauskas,.545,.333,+14,26%,14%,60.5%,+5%
0910,CLE,17,M.Williams-West-James-Varejao-O'Neal,.435,.356,+5,41%,22%,52.5%,+9%
0910,CLE,18,West-Moon-James-Varejao-Ilgauskas,.500,.452,+1,46%,31%,50.0%,+9%
0910,CLE,19,M.Williams-Parker-James-Jamison-O'Neal,.538,.542,-1,40%,27%,50.5%,+5%
0910,CLE,20,West-Parker-James-Jamison-Varejao,.507,.482,+8,34%,32%,52.5%,+12%
