Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,MIA,1,Lowry-Robinson-Butler-Tucker-Adebayo,.470,.410,+25,32%,30%,50.0%,+2%
2122,MIA,2,Vincent-Robinson-Butler-Tucker-Adebayo,.450,.460,+3,33%,28%,55.0%,0%
2122,MIA,3,Herro-Robinson-Butler-Tucker-Adebayo,.460,.430,-1,36%,33%,44.5%,+1%
2122,MIA,4,Vincent-Herro-Strus-Caleb.Martin-Dedmon,.500,.410,-20,27%,33%,43.0%,-3%
2122,MIA,5,Lowry-Herro-Robinson-Tucker-Dedmon,.440,.480,+3,24%,31%,51.5%,+2%
2122,MIA,6,Herro-Robinson-Butler-Tucker-Dedmon,.490,.470,+9,26%,25%,58.5%,-1%
2122,MIA,7,Lowry-Vincent-Robinson-Tucker-Dedmon,.480,.400,-1,21%,30%,51.5%,0%
2122,MIA,8,Lowry-Herro-Robinson-Tucker-Adebayo,.440,.420,+4,38%,27%,53.5%,0%
2122,MIA,9,Lowry-Strus-Butler-Tucker-Adebayo,.580,.480,-21,31%,24%,55.0%,-2%
2122,MIA,10,Lowry-Herro-Caleb.Martin-Butler-Yurtseven,.460,.430,-9,24%,41%,54.0%,+4%
2122,MIA,11,Lowry-Herro-Butler-Tucker-Adebayo,.400,.500,+12,31%,30%,51.5%,-8%
2122,MIA,12,Vincent-Herro-Strus-Caleb.Martin-Adebayo,.490,.440,-7,21%,23%,52.0%,-3%
2122,MIA,13,Lowry-Vincent-Robinson-Tucker-Adebayo,.480,.500,-1,32%,31%,50.5%,+5%
2122,MIA,14,Vincent-Herro-Butler-Tucker-Adebayo,.450,.420,0,29%,27%,51.5%,-8%
2122,MIA,15,Lowry-Robinson-Butler-Tucker-Dedmon,.350,.460,-10,35%,25%,47.5%,-5%
2122,MIA,16,Vincent-Herro-Robinson-Butler-Dedmon,.490,.460,-5,19%,31%,43.0%,-10%
2122,MIA,17,Lowry-Herro-Strus-Morris-Adebayo,.450,.340,+16,29%,25%,54.5%,-1%
2122,MIA,18,Lowry-Herro-Strus-Tucker-Adebayo,.440,.500,+12,26%,31%,53.0%,+3%
2122,MIA,19,Lowry-Vincent-Herro-Caleb.Martin-Adebayo,.480,.400,+5,29%,32%,48.5%,+13%
2122,MIA,20,Herro-Strus-Caleb.Martin-Butler-Dedmon,.470,.430,+3,35%,28%,48.0%,+6%
