Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,NYK,1,Jack-Lee-HardawayJr.-Porzingis-Kanter,.480,.450,+21,30%,35%,52.0%,+2%
1718,NYK,2,Jack-Lee-Thomas-Porzingis-Kanter,.500,.480,-24,31%,35%,52.5%,-4%
1718,NYK,3,Mudiay-Lee-HardawayJr.-Beasley-Kanter,.430,.520,-1,34%,34%,52.5%,+1%
1718,NYK,4,Ntilikina-Baker-McDermott-Beasley-O'Quinn,.510,.440,-4,34%,28%,46.0%,+1%
1718,NYK,5,Jack-Lee-HardawayJr.-Beasley-Kanter,.470,.540,+4,38%,37%,53.5%,-3%
1718,NYK,6,Ntilikina-Lee-McDermott-Beasley-O'Quinn,.490,.430,-11,34%,39%,50.5%,-3%
1718,NYK,7,Jack-Lee-HardawayJr.-Porzingis-O'Quinn,.510,.510,0,17%,29%,46.5%,-5%
1718,NYK,8,Jack-Lee-McDermott-Porzingis-Kanter,.410,.410,-1,25%,33%,52.0%,0%
1718,NYK,9,Ntilikina-Lee-Thomas-McDermott-O'Quinn,.440,.420,+2,30%,25%,49.5%,+4%
1718,NYK,10,Sessions-Lee-HardawayJr.-Porzingis-Kanter,.360,.420,+5,40%,36%,46.5%,-2%
1718,NYK,11,Jack-Lee-Thomas-Beasley-Kanter,.500,.500,+6,29%,36%,45.0%,-7%
1718,NYK,12,Mudiay-Ntilikina-HardawayJr.-Thomas-Kanter,.480,.520,-19,30%,43%,60.0%,-8%
1718,NYK,13,Jack-Lee-HardawayJr.-Beasley-O'Quinn,.440,.320,+8,27%,25%,42.0%,-6%
1718,NYK,14,Burke-Ntilikina-HardawayJr.-Beasley-Kanter,.470,.310,-9,38%,36%,47.0%,+4%
1718,NYK,15,Ntilikina-Lee-McDermott-Porzingis-O'Quinn,.530,.410,-12,24%,25%,45.0%,-4%
1718,NYK,16,Burke-HardawayJr.-Thomas-Beasley-Kanter,.480,.520,-11,28%,38%,44.0%,+4%
1718,NYK,17,Mudiay-Lee-HardawayJr.-Thomas-Kanter,.430,.470,-1,25%,37%,46.0%,-13%
1718,NYK,18,Ntilikina-HardawayJr.-McDermott-Porzingis-O'Quinn,.400,.290,-2,38%,33%,48.5%,-3%
1718,NYK,19,Ntilikina-Baker-McDermott-Porzingis-O'Quinn,.370,.320,+6,24%,36%,50.5%,+9%
1718,NYK,20,Ntilikina-HardawayJr.-Thomas-McDermott-O'Quinn,.480,.470,0,37%,29%,60.5%,+3%
