Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,CHI,1,Rose-Brewer-Deng-Boozer-Noah,.514,.429,+41,35%,37%,52.0%,-2%
1112,CHI,2,Watson-Brewer-Deng-Boozer-Noah,.455,.460,+34,38%,33%,51.0%,-3%
1112,CHI,3,Rose-Hamilton-Deng-Boozer-Noah,.461,.441,-8,39%,32%,55.0%,-2%
1112,CHI,4,Rose-Brewer-Korver-Boozer-Noah,.493,.447,+33,30%,30%,49.0%,0%
1112,CHI,5,Lucas-Korver-Deng-Gibson-Asik,.479,.331,0,31%,32%,56.0%,+2%
1112,CHI,6,Watson-Hamilton-Deng-Boozer-Noah,.510,.474,+5,30%,30%,56.5%,-2%
1112,CHI,7,Watson-Brewer-Deng-Gibson-Asik,.405,.353,-10,26%,29%,49.0%,-2%
1112,CHI,8,Rose-Korver-Deng-Boozer-Noah,.400,.440,+7,32%,33%,59.0%,+2%
1112,CHI,9,Lucas-Butler-Korver-Gibson-Asik,.439,.394,-2,36%,35%,58.5%,-3%
1112,CHI,10,Watson-Korver-Deng-Boozer-Noah,.318,.525,-6,37%,34%,47.5%,-2%
1112,CHI,11,Rose-Hamilton-Brewer-Boozer-Noah,.450,.442,+4,46%,37%,56.0%,0%
1112,CHI,12,Watson-Korver-Deng-Gibson-Asik,.418,.455,-5,28%,34%,52.5%,-8%
1112,CHI,13,Watson-Brewer-Korver-Gibson-Asik,.442,.323,-9,31%,24%,44.5%,-1%
1112,CHI,14,Watson-Hamilton-Brewer-Boozer-Noah,.505,.375,-17,30%,31%,52.5%,+3%
1112,CHI,15,Lucas-Brewer-Korver-Gibson-Asik,.386,.412,+4,28%,25%,54.0%,+1%
1112,CHI,16,Rose-Brewer-Deng-Gibson-Noah,.506,.363,+2,36%,33%,52.0%,0%
1112,CHI,17,Rose-Korver-Deng-Gibson-Noah,.488,.373,-6,38%,33%,47.5%,-3%
1112,CHI,18,Lucas-Brewer-Deng-Boozer-Noah,.431,.519,+8,33%,39%,52.5%,-7%
1112,CHI,19,Rose-Korver-Deng-Gibson-Asik,.408,.455,+4,41%,18%,62.0%,+2%
1112,CHI,20,Lucas-Korver-Deng-Boozer-Noah,.476,.410,-17,33%,26%,57.0%,+8%
