Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,SAC,1,Mitchell-J.Holiday-Barnes-Lyles-Jones,.450,.510,+2,35%,35%,42.0%,+2%
2122,SAC,2,Fox-Haliburton-Harkless-Barnes-Holmes,.500,.470,+17,31%,34%,47.5%,-4%
2122,SAC,3,Fox-J.Holiday-Barnes-Lyles-Sabonis,.520,.530,+23,42%,39%,54.5%,-4%
2122,SAC,4,Mitchell-Haliburton-Harkless-Barnes-Holmes,.450,.520,+11,38%,34%,52.5%,+3%
2122,SAC,5,Fox-Haliburton-Barnes-Metu-Holmes,.440,.480,+3,40%,31%,50.5%,+2%
2122,SAC,6,Fox-J.Holiday-Harkless-Barnes-Sabonis,.530,.570,+1,38%,27%,46.5%,0%
2122,SAC,7,Fox-Haliburton-Hield-Barnes-Holmes,.460,.490,+19,30%,37%,47.0%,-4%
2122,SAC,8,Fox-Haliburton-Barnes-BagleyIII-Len,.380,.470,+15,39%,40%,49.0%,+5%
2122,SAC,9,Fox-Haliburton-Barnes-BagleyIII-Jones,.420,.470,+5,29%,38%,50.5%,-4%
2122,SAC,10,Haliburton-Hield-Barnes-Metu-Thompson,.380,.520,+7,35%,45%,47.0%,0%
2122,SAC,11,Mitchell-Fox-Hield-Barnes-Thompson,.490,.560,+17,34%,45%,38.5%,-7%
2122,SAC,12,Fox-Haliburton-Barnes-BagleyIII-Holmes,.490,.550,-8,23%,35%,43.0%,+1%
2122,SAC,13,Mitchell-DiVincenzo-Barnes-Lyles-Jones,.570,.410,+12,35%,32%,58.0%,-2%
2122,SAC,14,Fox-Haliburton-Davis-Metu-Holmes,.510,.420,-4,29%,26%,43.5%,+1%
2122,SAC,15,Mitchell-Fox-Hield-Barnes-Holmes,.430,.400,-4,26%,46%,43.0%,0%
2122,SAC,16,Mitchell-Fox-Hield-Barnes-Len,.380,.510,+6,30%,23%,52.5%,-4%
2122,SAC,17,Mitchell-Haliburton-Hield-BagleyIII-Thompson,.380,.450,+6,38%,33%,59.0%,+3%
2122,SAC,18,Fox-DiVincenzo-Barnes-Lyles-Sabonis,.490,.390,+10,34%,30%,61.0%,-1%
2122,SAC,19,Fox-DiVincenzo-J.Holiday-Barnes-Sabonis,.490,.540,+3,46%,29%,46.5%,+3%
2122,SAC,20,Fox-Haliburton-Hield-Barnes-Len,.400,.470,-2,22%,33%,50.0%,0%
