Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,BKN,1,Dinwiddie-Crabbe-Carroll-Hollis-Jefferson-Zeller,.440,.450,-11,30%,29%,52.0%,-3%
1718,BKN,2,Russell-Dinwiddie-Crabbe-Carroll-Allen,.450,.500,-2,35%,41%,48.0%,+4%
1718,BKN,3,Dinwiddie-Crabbe-Carroll-Acy-Allen,.440,.480,-3,29%,35%,47.0%,-8%
1718,BKN,4,Russell-Crabbe-Carroll-Hollis-Jefferson-Allen,.480,.420,+24,34%,45%,44.5%,0%
1718,BKN,5,Harris-Stauskas-LeVert-Acy-Allen,.480,.420,+5,36%,27%,53.0%,-2%
1718,BKN,6,Dinwiddie-Harris-Crabbe-Carroll-Allen,.410,.500,-18,32%,47%,45.5%,-4%
1718,BKN,7,Dinwiddie-Crabbe-Carroll-Hollis-Jefferson-Acy,.450,.530,-9,27%,31%,51.5%,+1%
1718,BKN,8,Russell-Harris-LeVert-Hollis-Jefferson-Cunningham,.420,.480,+9,39%,34%,45.5%,-6%
1718,BKN,9,Dinwiddie-Crabbe-Carroll-Hollis-Jefferson-Allen,.430,.470,-4,30%,39%,43.5%,-3%
1718,BKN,10,Harris-Crabbe-LeVert-Acy-Allen,.350,.430,-4,31%,33%,47.0%,-11%
1718,BKN,11,Russell-LeVert-Carroll-Hollis-Jefferson-Mozgov,.480,.500,+12,33%,33%,44.5%,+2%
1718,BKN,12,Dinwiddie-Harris-LeVert-Carroll-Allen,.420,.420,+10,39%,35%,52.0%,-4%
1718,BKN,13,Dinwiddie-Harris-Crabbe-Carroll-Acy,.350,.410,-10,40%,37%,55.0%,-3%
1718,BKN,14,Russell-Crabbe-LeVert-Hollis-Jefferson-Allen,.410,.370,+14,33%,39%,46.0%,+8%
1718,BKN,15,Dinwiddie-Crabbe-Carroll-Hollis-Jefferson-Booker,.480,.470,-4,36%,36%,45.5%,+6%
1718,BKN,16,Dinwiddie-Crabbe-LeVert-Carroll-Hollis-Jefferson,.380,.410,-3,35%,44%,49.5%,-1%
1718,BKN,17,Dinwiddie-Harris-LeVert-Carroll-Cunningham,.410,.430,-2,37%,33%,40.0%,-1%
1718,BKN,18,Dinwiddie-Harris-LeVert-Hollis-Jefferson-Cunningham,.520,.460,+7,44%,27%,56.5%,0%
1718,BKN,19,Dinwiddie-Harris-LeVert-Hollis-Jefferson-Acy,.520,.400,-7,50%,30%,45.5%,-3%
1718,BKN,20,Russell-Harris-Carroll-Hollis-Jefferson-Allen,.450,.460,+8,31%,40%,48.5%,-14%
