Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,CHA,1,Felton-Jackson-Wallace-Diaw-Mohammed,.491,.512,+79,45%,39%,50.5%,+1%
0910,CHA,2,Felton-Jackson-Wallace-Diaw-Ratliff,.489,.474,+9,44%,37%,47.5%,-2%
0910,CHA,3,Felton-Jackson-Wallace-Diaw-Chandler,.486,.453,+17,44%,35%,50.5%,-3%
0910,CHA,4,Felton-Murray-Jackson-Wallace-Diaw,.448,.388,+41,42%,36%,46.0%,+1%
0910,CHA,5,Felton-Jackson-Wallace-Diaw-Thomas,.388,.368,-10,41%,26%,53.0%,+3%
0910,CHA,6,Augustin-Murray-Jackson-Wallace-Diaw,.466,.434,+19,40%,35%,45.5%,+9%
0910,CHA,7,Felton-Bell-Wallace-Diaw-Chandler,.400,.462,-6,43%,32%,60.5%,+3%
0910,CHA,8,Felton-Graham-Jackson-Diaw-Ratliff,.511,.478,+8,46%,53%,57.5%,-5%
0910,CHA,9,Augustin-Jackson-Wallace-Diaw-Mohammed,.446,.440,+4,36%,37%,55.5%,-9%
0910,CHA,10,Felton-Jackson-Wallace-Diaw-Diop,.554,.485,+2,41%,23%,45.5%,+2%
0910,CHA,11,Augustin-Felton-Jackson-Wallace-Diaw,.465,.386,-9,36%,40%,49.0%,+6%
0910,CHA,12,Felton-Murray-Jackson-Wallace-Mohammed,.475,.443,+25,48%,37%,52.0%,+2%
0910,CHA,13,Augustin-Murray-Jackson-Wallace-Diop,.500,.274,+3,48%,29%,54.5%,-8%
0910,CHA,14,Augustin-Jackson-Wallace-Diaw-Thomas,.379,.426,+2,43%,36%,54.0%,-5%
0910,CHA,15,Felton-Murray-Wallace-Diaw-Chandler,.423,.547,+1,42%,28%,53.5%,-8%
0910,CHA,16,Felton-Graham-Wallace-Diaw-Chandler,.378,.397,+11,36%,41%,62.0%,-20%
0910,CHA,17,Felton-Graham-Jackson-Diaw-Chandler,.529,.490,-3,41%,45%,51.5%,-2%
0910,CHA,18,Augustin-Jackson-Wallace-Diaw-Ratliff,.489,.400,+1,56%,47%,42.5%,-11%
0910,CHA,19,Felton-Hughes-Wallace-Diaw-Chandler,.362,.439,+7,36%,37%,42.0%,-5%
0910,CHA,20,Augustin-Murray-Wallace-Diaw-Diop,.396,.487,+10,48%,28%,53.5%,+9%
