Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,LAL,1,Westbrook-Bradley-Monk-Johnson-James,.520,.490,0,38%,35%,49.5%,0%
2122,LAL,2,Westbrook-Monk-Reaves-Johnson-James,.510,.460,+2,48%,35%,46.5%,+3%
2122,LAL,3,Westbrook-Bradley-Monk-Anthony-Davis,.440,.400,+4,34%,34%,50.0%,+2%
2122,LAL,4,Westbrook-Monk-Reaves-James-Anthony,.480,.480,-9,37%,33%,43.5%,0%
2122,LAL,5,Westbrook-Bradley-Monk-Johnson-Davis,.470,.570,-16,31%,35%,51.0%,-6%
2122,LAL,6,Westbrook-Horton-Tucker-Bradley-Anthony-Davis,.500,.440,-2,30%,39%,50.5%,+2%
2122,LAL,7,Horton-Tucker-Monk-Reaves-James-Anthony,.450,.500,+2,34%,40%,38.0%,-3%
2122,LAL,8,Westbrook-Bazemore-James-Davis-Jordan,.450,.460,+3,35%,33%,43.5%,-3%
2122,LAL,9,Westbrook-Bradley-Ariza-James-Howard,.410,.510,-2,33%,30%,55.5%,-3%
2122,LAL,10,Westbrook-Horton-Tucker-Bradley-James-Davis,.520,.480,-2,45%,31%,46.5%,+4%
2122,LAL,11,Westbrook-Bradley-Bazemore-Davis-Jordan,.380,.420,-2,35%,31%,55.0%,-10%
2122,LAL,12,Horton-Tucker-Monk-Reaves-Johnson-Howard,.580,.600,+18,45%,37%,48.5%,+15%
2122,LAL,13,Westbrook-Bradley-Bazemore-James-Davis,.390,.570,+2,36%,49%,53.0%,+24%
2122,LAL,14,Horton-Tucker-Monk-Johnson-James-Anthony,.410,.480,0,33%,42%,49.5%,+6%
2122,LAL,15,Westbrook-Monk-James-Anthony-Davis,.460,.480,+16,35%,29%,39.0%,+4%
2122,LAL,16,Horton-Tucker-Monk-Reaves-Johnson-James,.570,.480,+2,41%,34%,51.5%,+1%
2122,LAL,17,Westbrook-Bradley-Monk-Davis-Howard,.560,.530,-1,40%,33%,42.0%,-3%
2122,LAL,18,Westbrook-Monk-Reaves-James-Howard,.510,.580,-3,34%,28%,47.0%,+6%
2122,LAL,19,Westbrook-Monk-Ellington-Anthony-Howard,.510,.440,+5,28%,31%,52.5%,-6%
2122,LAL,20,Westbrook-Horton-Tucker-Reaves-James-Anthony,.470,.590,-6,43%,36%,48.5%,+7%
