Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0809,DET,1,Stuckey-Hamilton-Prince-McDyess-Wallace,.477,.480,-3,29%,34%,54%,-1%
0809,DET,2,Iverson-Stuckey-Hamilton-Prince-Wallace,.515,.479,-23,30%,37%,44.5%,+9%
0809,DET,3,Iverson-Stuckey-Prince-Johnson-Wallace,.485,.500,-12,33%,33%,50%,0%
0809,DET,4,Iverson-Hamilton-Prince-Wallace-Brown,.496,.508,-2,26%,32%,46%,-3%
0809,DET,5,Iverson-Stuckey-Prince-McDyess-Wallace,.483,.445,-14,30%,37%,50%,-1%
0809,DET,6,Iverson-Hamilton-Prince-McDyess-Wallace,.497,.513,+11,31%,32%,52.5%,-3%
0809,DET,7,Stuckey-Hamilton-Prince-McDyess-Brown,.473,.534,-4,27%,38%,56%,-3%
0809,DET,8,Stuckey-Hamilton-Prince-McDyess-Maxiell,.521,.495,-12,31%,43%,53.5%,-1%
0809,DET,9,Stuckey-Afflalo-Prince-McDyess-Brown,.436,.530,-3,33%,41%,52.5%,-4%
0809,DET,10,Iverson-Hamilton-Prince-Johnson-Wallace,.425,.453,-19,35%,33%,47.5%,+2%
0809,DET,11,Iverson-Stuckey-Prince-Johnson-Brown,.495,.410,-6,27%,37%,56%,+1%
0809,DET,12,Stuckey-Hamilton-Prince-Johnson-Wallace,.610,.456,-21,33%,31%,50%,+6%
0809,DET,13,Stuckey-Afflalo-Prince-McDyess-Maxiell,.340,.613,-4,25%,34%,51.5%,-5%
0809,DET,14,Stuckey-Afflalo-Hamilton-McDyess-Maxiell,.524,.493,-14,27%,24%,62.5%,-10%
0809,DET,15,Iverson-Hamilton-Prince-Maxiell-Wallace,.381,.550,+13,33%,38%,47.5%,+3%
0809,DET,16,Iverson-Stuckey-Hamilton-Prince-McDyess,.486,.614,-2,36%,37%,49%,-6%
0809,DET,17,Iverson-Stuckey-Hamilton-McDyess-Maxiell,.484,.465,+7,29%,38%,53.5%,-11%
0809,DET,18,Iverson-Stuckey-Prince-Wallace-Brown,.372,.572,+15,31%,45%,48.5%,+7%
0809,DET,19,Bynum-Afflalo-Herrmann-Maxiell-Brown,.444,.483,+6,35%,31%,61.5%,-3%
0809,DET,20,Stuckey-Hamilton-Prince-Maxiell-Wallace,.538,.509,-1,28%,34%,47.5%,-1%
