Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1415,MEM,1,Conley-Lee-Allen-Randolph-Gasol,.503,.473,+80,38%,33%,47.5%,+3%
1415,MEM,2,Conley-Lee-Green-Randolph-Gasol,.454,.470,+36,31%,29%,47.0%,+1%
1415,MEM,3,Udrih-Lee-Green-Randolph-Gasol,.500,.497,+5,31%,29%,54.5%,-5%
1415,MEM,4,Conley-Allen-Green-Randolph-Gasol,.512,.384,+26,38%,19%,54.5%,+1%
1415,MEM,5,Udrih-Lee-Allen-Randolph-Gasol,.461,.407,+16,40%,27%,53.5%,-2%
1415,MEM,6,Conley-Allen-Prince-Randolph-Gasol,.392,.401,+5,39%,37%,53.0%,+7%
1415,MEM,7,Conley-Lee-Carter-Randolph-Gasol,.419,.327,+10,30%,23%,50.0%,+9%
1415,MEM,8,Conley-Lee-Prince-Randolph-Gasol,.415,.435,+8,39%,34%,52.0%,-2%
1415,MEM,9,Udrih-Calathes-Allen-Leuer-Koufos,.433,.402,-1,42%,28%,53.5%,+10%
1415,MEM,10,Conley-Lee-Allen-Leuer-Gasol,.443,.500,0,36%,35%,56.0%,+6%
1415,MEM,11,Udrih-Carter-Pondexter-Leuer-Koufos,.411,.476,-21,23%,22%,46.0%,+2%
1415,MEM,12,Udrih-Calathes-Carter-Green-Koufos,.380,.346,-5,46%,31%,47.0%,+3%
1415,MEM,13,Conley-Lee-Pondexter-Randolph-Gasol,.579,.385,+8,29%,31%,47.0%,+5%
1415,MEM,14,Conley-Lee-Allen-Prince-Gasol,.596,.455,+11,32%,36%,55.5%,+4%
1415,MEM,15,Conley-Lee-Allen-Randolph-Koufos,.390,.492,+16,42%,33%,53.0%,+3%
1415,MEM,16,Udrih-Lee-Allen-Randolph-Koufos,.500,.397,+5,31%,25%,41.5%,+7%
1415,MEM,17,Udrih-Carter-Pondexter-Prince-Koufos,.435,.429,+1,35%,29%,53.0%,-4%
1415,MEM,18,Conley-Lee-Prince-Leuer-Gasol,.444,.571,+7,36%,24%,47.5%,0%
1415,MEM,19,Udrih-Lee-Pondexter-Leuer-Koufos,.531,.408,0,27%,35%,49.5%,-1%
1415,MEM,20,Udrih-Calathes-Carter-Leuer-Koufos,.412,.587,-9,31%,28%,49.0%,+3%
