Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,PHO,1,Rubio-Booker-OubreJr.-Saric-Baynes,.520,.490,-28,35%,33%,52.5%,-1%
1920,PHO,2,Rubio-Booker-OubreJr.-Bridges-Ayton,.520,.450,+49,33%,35%,50.0%,+6%
1920,PHO,3,Rubio-Booker-OubreJr.-Saric-Kaminsky,.490,.520,-2,39%,39%,50.5%,+4%
1920,PHO,4,Rubio-Booker-Bridges-C.Johnson-Ayton,.500,.430,0,33%,36%,50.5%,+2%
1920,PHO,5,Rubio-Booker-Bridges-Saric-Ayton,.540,.490,-11,42%,38%,49.5%,-3%
1920,PHO,6,Rubio-Booker-OubreJr.-Saric-Ayton,.430,.490,+2,33%,34%,49.5%,+3%
1920,PHO,7,Rubio-Booker-Bridges-Saric-Baynes,.570,.520,-1,28%,29%,48.5%,-2%
1920,PHO,8,Okobo-Booker-OubreJr.-Bridges-Ayton,.450,.480,-2,32%,43%,51.0%,-2%
1920,PHO,9,Rubio-Booker-OubreJr.-Bridges-Baynes,.470,.360,+2,36%,27%,54.0%,+6%
1920,PHO,10,T.Johnson-Booker-OubreJr.-Saric-Kaminsky,.370,.470,+1,29%,47%,44.5%,-6%
1920,PHO,11,Rubio-Booker-OubreJr.-Baynes-Ayton,.520,.460,-2,28%,36%,48.0%,+2%
1920,PHO,12,Rubio-Booker-OubreJr.-Bridges-Saric,.470,.440,+4,42%,36%,48.5%,+7%
1920,PHO,13,Rubio-OubreJr.-Bridges-C.Johnson-Baynes,.460,.530,-5,34%,31%,62.0%,-6%
1920,PHO,14,Carter-T.Johnson-Bridges-C.Johnson-Kaminsky,.400,.400,-2,26%,28%,45.0%,+8%
1920,PHO,15,Rubio-Booker-OubreJr.-Bridges-Diallo,.460,.620,+3,33%,40%,50.0%,+1%
1920,PHO,16,Rubio-OubreJr.-Bridges-Saric-Kaminsky,.430,.410,+5,41%,26%,54.0%,+4%
1920,PHO,17,Okobo-Booker-OubreJr.-Saric-Baynes,.490,.560,+4,29%,42%,40.0%,+2%
1920,PHO,18,Carter-Booker-OubreJr.-Saric-Baynes,.440,.370,+11,39%,22%,50.5%,+3%
1920,PHO,19,Carter-Okobo-Bridges-C.Johnson-Diallo,.510,.440,+5,36%,38%,40.5%,+11%
1920,PHO,20,Carter-Rubio-Booker-Bridges-Baynes,.520,.560,+15,25%,33%,59.0%,+10%
