Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,BKN,1,Williams-Johnson-Wallace-Evans-Lopez,.474,.475,+122,34%,31%,56.0%,-3%
1213,BKN,2,Williams-Johnson-Wallace-Humphries-Lopez,.438,.458,+32,40%,32%,49.5%,+2%
1213,BKN,3,Williams-Bogans-Johnson-Evans-Lopez,.435,.516,+18,27%,34%,52.5%,-3%
1213,BKN,4,Williams-Bogans-Johnson-Humphries-Lopez,.493,.415,-11,27%,37%,51.0%,0%
1213,BKN,5,Williams-Bogans-Johnson-Wallace-Lopez,.470,.359,+17,32%,40%,45.0%,-4%
1213,BKN,6,Williams-Bogans-Wallace-Evans-Lopez,.462,.519,+29,43%,29%,57.0%,0%
1213,BKN,7,Williams-Johnson-Wallace-Evans-Blatche,.463,.397,+16,32%,33%,57.5%,+1%
1213,BKN,8,Watson-Williams-Wallace-Evans-Lopez,.455,.450,-1,36%,34%,54.5%,+1%
1213,BKN,9,Williams-Johnson-Wallace-Humphries-Blatche,.462,.488,+13,32%,40%,59.5%,-3%
1213,BKN,10,Watson-Johnson-Stackhouse-Evans-Blatche,.437,.461,+8,27%,33%,57.5%,+3%
1213,BKN,11,Watson-Brooks-Bogans-Humphries-Blatche,.440,.433,-7,42%,29%,58.5%,-8%
1213,BKN,12,Watson-Bogans-Johnson-Humphries-Blatche,.422,.473,+8,13%,35%,49.5%,+1%
1213,BKN,13,Watson-Bogans-Johnson-Teletovic-Blatche,.405,.494,+2,32%,40%,53.0%,+1%
1213,BKN,14,Watson-Johnson-Wallace-Evans-Lopez,.446,.368,+18,25%,37%,56.0%,+3%
1213,BKN,15,Watson-Bogans-Johnson-Evans-Blatche,.464,.468,-15,20%,35%,61.5%,+4%
1213,BKN,16,Watson-Williams-Johnson-Wallace-Lopez,.500,.463,+10,27%,25%,49.0%,-4%
1213,BKN,17,Watson-Brooks-Stackhouse-Humphries-Blatche,.369,.394,-2,29%,30%,41.5%,+2%
1213,BKN,18,Watson-Williams-Johnson-Evans-Lopez,.410,.457,+7,23%,36%,51.0%,-8%
1213,BKN,19,Watson-Williams-Johnson-Humphries-Lopez,.469,.614,-5,28%,40%,42.5%,-1%
1213,BKN,20,Williams-Bogans-Johnson-Teletovic-Lopez,.509,.456,0,19%,40%,31.0%,+10%
