Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,POR,1,Miller-Matthews-Batum-Aldridge-Camby,.455,.475,+50,31%,31%,54.5%,+2%
1011,POR,2,Miller-Matthews-Batum-Wallace-Aldridge,.501,.498,+60,34%,30%,51.0%,+7%
1011,POR,3,Miller-Roy-Batum-Aldridge-Camby,.466,.475,-6,29%,30%,50.5%,+3%
1011,POR,4,Miller-Roy-Matthews-Aldridge-Camby,.468,.445,+5,25%,29%,50.5%,+3%
1011,POR,5,Miller-Matthews-Batum-Cunningham-Aldridge,.462,.471,+3,33%,32%,50.0%,-1%
1011,POR,6,Miller-Fernandez-Matthews-Batum-Aldridge,.487,.494,+21,32%,39%,46.5%,+8%
1011,POR,7,Miller-Matthews-Batum-Aldridge-Przybilla,.463,.491,0,31%,31%,48.0%,+1%
1011,POR,8,Miller-Fernandez-Matthews-Cunningham-Aldridge,.438,.479,+11,28%,28%,49.0%,+5%
1011,POR,9,Mills-Fernandez-Matthews-Cunningham-Aldridge,.442,.479,+6,25%,32%,56.0%,+5%
1011,POR,10,Miller-Matthews-Wallace-Aldridge-Camby,.469,.402,+4,29%,26%,46.0%,+4%
1011,POR,11,Miller-Roy-Matthews-Wallace-Aldridge,.467,.362,+14,30%,30%,48.0%,+2%
1011,POR,12,Mills-Fernandez-Batum-Cunningham-Przybilla,.462,.438,-23,27%,41%,49.0%,-1%
1011,POR,13,Mills-Fernandez-Batum-Cunningham-Aldridge,.450,.410,-24,35%,40%,48.0%,+12%
1011,POR,14,Johnson-Fernandez-Matthews-Cunningham-Aldridge,.534,.380,-7,30%,44%,51.5%,+10%
1011,POR,15,Miller-Fernandez-Matthews-Aldridge-Camby,.541,.474,0,28%,32%,50.5%,0%
1011,POR,16,Miller-Fernandez-Batum-Aldridge-Camby,.427,.453,+2,29%,32%,50.0%,+1%
1011,POR,17,Mills-Fernandez-Matthews-Cunningham-Przybilla,.478,.444,-2,17%,29%,43.0%,+3%
1011,POR,18,Mills-Fernandez-Roy-Wallace-Aldridge,.437,.433,-1,17%,37%,45.5%,+12%
1011,POR,19,Miller-Roy-Matthews-Batum-Aldridge,.482,.389,-14,35%,30%,61.0%,+10%
1011,POR,20,Miller-Fernandez-Roy-Wallace-Aldridge,.516,.500,+4,31%,18%,49.0%,+22%
