Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,DEN,1,Murray-Harris-Barton-Millsap-Jokic,.480,.460,+9,31%,35%,51.5%,-1%
1819,DEN,2,Murray-Harris-Craig-Millsap-Jokic,.450,.480,-15,34%,38%,56.0%,-3%
1819,DEN,3,Morris-Murray-Beasley-Lyles-Plumlee,.480,.450,+9,40%,33%,51.5%,+3%
1819,DEN,4,Murray-Harris-Millsap-Hernangomez-Jokic,.500,.490,+10,35%,36%,53.0%,+1%
1819,DEN,5,Murray-Craig-Hernangomez-Jokic-Plumlee,.470,.490,-3,35%,34%,57.0%,-7%
1819,DEN,6,Murray-Beasley-Craig-Millsap-Jokic,.520,.440,-8,36%,34%,58.0%,-3%
1819,DEN,7,Morris-Beasley-Hernangomez-Lyles-Plumlee,.440,.410,-5,35%,30%,52.0%,0%
1819,DEN,8,Murray-Beasley-Barton-Millsap-Jokic,.480,.450,+6,44%,36%,56.0%,0%
1819,DEN,9,Murray-Craig-Millsap-Hernangomez-Jokic,.460,.460,+8,38%,38%,56.5%,-2%
1819,DEN,10,Murray-Beasley-Barton-Jokic-Plumlee,.500,.520,-6,41%,38%,54.5%,0%
1819,DEN,11,Morris-Harris-Millsap-Hernangomez-Jokic,.460,.410,-8,29%,40%,61.0%,+3%
1819,DEN,12,Morris-Beasley-Barton-Jokic-Plumlee,.480,.490,-2,30%,30%,48.0%,-8%
1819,DEN,13,Morris-Beasley-Craig-Lyles-Plumlee,.490,.530,-8,31%,38%,53.5%,-9%
1819,DEN,14,Murray-Harris-Beasley-Millsap-Jokic,.500,.460,-7,34%,49%,57.5%,+1%
1819,DEN,15,Morris-Harris-Hernangomez-Lyles-Plumlee,.490,.460,0,42%,34%,51.5%,-1%
1819,DEN,16,Morris-Harris-Barton-Jokic-Plumlee,.390,.380,+1,32%,34%,50.0%,-2%
1819,DEN,17,Morris-Murray-Hernangomez-Lyles-Plumlee,.430,.390,0,33%,31%,48.0%,+9%
1819,DEN,18,Morris-Beasley-Craig-Jokic-Plumlee,.660,.340,+15,37%,21%,59.5%,+3%
1819,DEN,19,Morris-Murray-Beasley-Lyles-Jokic,.490,.550,-2,38%,40%,50.5%,+2%
1819,DEN,20,Morris-Harris-Beasley-Lyles-Plumlee,.460,.370,-3,36%,41%,51.0%,+7%
