Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,ATL,1,Bibby-Johnson-Williams-Smith-Horford,.486,.454,-11,26%,32%,49.0%,0%
1011,ATL,2,Bibby-Ja.Crawford-Johnson-Smith-Horford,.474,.459,-9,26%,34%,48.5%,+3%
1011,ATL,3,Bibby-Johnson-Smith-Horford-Collins,.494,.411,-5,22%,28%,49.0%,-3%
1011,ATL,4,Hinrich-Johnson-Williams-Smith-Horford,.445,.468,0,25%,31%,48.5%,-2%
1011,ATL,5,Ja.Crawford-Johnson-Williams-Smith-Horford,.412,.489,-21,29%,28%,44.5%,-5%
1011,ATL,6,Bibby-Johnson-Evans-Smith-Horford,.472,.467,+3,30%,31%,54.5%,+2%
1011,ATL,7,Hinrich-Ja.Crawford-Johnson-Smith-Horford,.465,.507,-16,16%,29%,45.5%,-1%
1011,ATL,8,Bibby-Evans-Williams-Smith-Horford,.333,.447,-14,33%,38%,51.5%,+3%
1011,ATL,9,Teague-Johnson-Williams-Smith-Horford,.531,.372,-8,36%,27%,49.5%,+5%
1011,ATL,10,Bibby-Williams-Smith-Horford-Collins,.446,.468,-7,28%,29%,50.5%,0%
1011,ATL,11,Hinrich-Ja.Crawford-Johnson-Horford-Pachulia,.455,.480,+9,25%,29%,54.0%,0%
1011,ATL,12,Teague-Ja.Crawford-Evans-Powell-Pachulia,.541,.430,-2,28%,40%,41.0%,-15%
1011,ATL,13,Hinrich-Johnson-Williams-Horford-Pachulia,.455,.649,-11,17%,30%,45.0%,-14%
1011,ATL,14,Ja.Crawford-Johnson-Evans-Smith-Horford,.494,.439,+10,33%,35%,52.0%,+4%
1011,ATL,15,Teague-Ja.Crawford-Johnson-Powell-Pachulia,.429,.465,+10,22%,25%,48.5%,-4%
1011,ATL,16,Bibby-Johnson-Williams-Smith-Pachulia,.429,.400,-10,32%,25%,44.5%,-1%
1011,ATL,17,Bibby-Ja.Crawford-Williams-Smith-Horford,.529,.456,+5,24%,30%,45.5%,0%
1011,ATL,18,Hinrich-Johnson-Williams-Horford-Collins,.472,.475,0,17%,26%,42.5%,-5%
1011,ATL,19,Ja.Crawford-Johnson-Smith-Horford-Pachulia,.433,.600,+3,27%,32%,61.0%,0%
1011,ATL,20,Hinrich-Ja.Crawford-Williams-Smith-Horford,.538,.517,+8,25%,28%,46.5%,-5%
