Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,ORL,1,Anthony-Suggs-F.Wagner-CarterJr.-Bamba,.440,.400,-5,38%,25%,51.5%,-4%
2122,ORL,2,Anthony-Harris-F.Wagner-CarterJr.-Bamba,.490,.490,+3,36%,34%,51.0%,0%
2122,ORL,3,Anthony-Hampton-F.Wagner-CarterJr.-Bamba,.460,.470,-5,35%,33%,50.0%,-3%
2122,ORL,4,Anthony-Hampton-F.Wagner-Okeke-Bamba,.440,.450,-19,35%,26%,51.0%,-2%
2122,ORL,5,Anthony-Harris-F.Wagner-Okeke-CarterJr.,.460,.460,-4,31%,25%,50.0%,-3%
2122,ORL,6,Suggs-Harris-F.Wagner-CarterJr.-Bamba,.460,.430,-2,41%,30%,51.0%,-3%
2122,ORL,7,Suggs-Harris-Ross-Okeke-M.Wagner,.440,.490,-6,31%,33%,42.5%,-3%
2122,ORL,8,Anthony-Harris-F.Wagner-Okeke-R.Lopez,.390,.510,-15,44%,38%,53.5%,+1%
2122,ORL,9,Suggs-Harris-Ross-Okeke-Bamba,.370,.420,-8,33%,29%,44.0%,+7%
2122,ORL,10,Anthony-Harris-Ross-Okeke-CarterJr.,.440,.440,+10,27%,41%,51.0%,-9%
2122,ORL,11,Anthony-Ross-F.Wagner-CarterJr.-Bamba,.480,.440,+11,31%,38%,53.0%,-7%
2122,ORL,12,Anthony-Ross-F.Wagner-Okeke-CarterJr.,.410,.470,+12,42%,33%,54.0%,-6%
2122,ORL,13,Anthony-Harris-Ross-F.Wagner-CarterJr.,.450,.490,+2,28%,20%,40.5%,+1%
2122,ORL,14,Anthony-Harris-Ross-Okeke-M.Wagner,.500,.410,+5,29%,30%,52.5%,+8%
2122,ORL,15,Suggs-Harris-F.Wagner-Okeke-CarterJr.,.510,.440,+10,51%,32%,48.5%,+9%
2122,ORL,16,Anthony-Suggs-Harris-F.Wagner-Bamba,.350,.570,-6,35%,40%,49.0%,-10%
2122,ORL,17,Gravett-Harris-F.Wagner-Okeke-R.Lopez,.460,.380,-5,43%,24%,57.5%,+9%
2122,ORL,18,Anthony-Hampton-F.Wagner-Okeke-CarterJr.,.410,.470,+13,31%,41%,49.5%,+11%
2122,ORL,19,Anthony-Hampton-F.Wagner-M.Wagner-Bamba,.390,.460,-6,40%,32%,47.5%,-1%
2122,ORL,20,Anthony-Harris-Ross-CarterJr.-Bamba,.560,.520,-1,23%,34%,36.0%,0%
