Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,SAS,1,Parker-Green-Leonard-Splitter-Duncan,.502,.408,+39,32%,29%,50.5%,-2%
1213,SAS,2,Parker-Green-Leonard-Diaw-Duncan,.504,.449,+13,29%,29%,45.5%,+3%
1213,SAS,3,Parker-Green-Leonard-Diaw-Splitter,.500,.462,+9,41%,34%,46.5%,+6%
1213,SAS,4,Parker-Neal-Green-Blair-Duncan,.472,.454,+6,24%,31%,48.5%,-7%
1213,SAS,5,Joseph-Green-Leonard-Splitter-Duncan,.503,.400,+14,43%,24%,50.0%,+4%
1213,SAS,6,Parker-Neal-Green-Splitter-Duncan,.500,.522,-6,38%,30%,49.0%,+1%
1213,SAS,7,Parker-Ginobili-Leonard-Diaw-Duncan,.417,.449,+4,24%,36%,49.5%,+2%
1213,SAS,8,Parker-Ginobili-Leonard-Splitter-Duncan,.442,.431,+2,35%,29%,41.0%,+1%
1213,SAS,9,Parker-Ginobili-Green-Diaw-Duncan,.489,.398,+1,21%,37%,49.5%,0%
1213,SAS,10,Parker-Neal-Green-Diaw-Duncan,.547,.427,+12,24%,24%,47.5%,+4%
1213,SAS,11,DeColo-Green-Leonard-Splitter-Duncan,.387,.376,-8,34%,33%,44.5%,0%
1213,SAS,12,Parker-Green-Jackson-Diaw-Splitter,.462,.492,-14,35%,34%,46.5%,+5%
1213,SAS,13,Parker-Green-Leonard-Bonner-Duncan,.474,.458,+8,33%,15%,54.5%,-3%
1213,SAS,14,Parker-Ginobili-Jackson-Diaw-Duncan,.522,.400,-3,25%,31%,46.5%,-2%
1213,SAS,15,Parker-Green-Leonard-Bonner-Splitter,.574,.484,+3,38%,31%,45.0%,+4%
1213,SAS,16,Parker-Ginobili-Green-Leonard-Duncan,.456,.529,-2,29%,33%,48.5%,-3%
1213,SAS,17,Parker-Neal-Ginobili-Diaw-Duncan,.483,.492,+3,29%,28%,46.0%,0%
1213,SAS,18,DeColo-Ginobili-Green-Diaw-Splitter,.435,.450,+3,29%,35%,50.0%,+8%
1213,SAS,19,Mills-DeColo-Jackson-Bonner-Blair,.455,.447,-15,20%,32%,46.5%,-8%
1213,SAS,20,Neal-Ginobili-Jackson-Diaw-Splitter,.566,.380,+2,36%,24%,55.5%,+1%
