Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,MIL,1,Jennings-Livingston-Delfino-MbahaMoute-Gooden,.444,.498,-11,28%,41%,46.0%,+2%
1112,MIL,2,Jennings-Ellis-Delfino-Ilyasova-Gooden,.467,.533,+8,34%,41%,47.5%,+3%
1112,MIL,3,Jennings-Ellis-MbahaMoute-Ilyasova-Gooden,.491,.452,-4,45%,40%,54.0%,+3%
1112,MIL,4,Jennings-Delfino-Dunleavy-Ilyasova-Gooden,.456,.565,-12,36%,44%,46.5%,+4%
1112,MIL,5,Jennings-Livingston-Delfino-Ilyasova-Gooden,.399,.474,+15,24%,36%,45.5%,+3%
1112,MIL,6,Jennings-Delfino-Jackson-Leuer-Bogut,.467,.505,-15,46%,27%,52.0%,+1%
1112,MIL,7,Jennings-Delfino-Harris-Ilyasova-Gooden,.432,.574,+12,36%,34%,48.5%,+3%
1112,MIL,8,Jennings-Delfino-Jackson-Ilyasova-Gooden,.380,.546,+1,27%,32%,48.5%,+4%
1112,MIL,9,Jennings-Udrih-Dunleavy-Ilyasova-Gooden,.489,.398,+13,35%,38%,47.5%,-1%
1112,MIL,10,Jennings-Livingston-Delfino-Ilyasova-Leuer,.439,.483,+1,32%,35%,50.5%,+10%
1112,MIL,11,Jennings-Jackson-Dunleavy-Ilyasova-Gooden,.417,.560,+8,31%,35%,58.0%,-1%
1112,MIL,12,Jennings-Ellis-Delfino-MbahaMoute-Gooden,.475,.532,+8,43%,32%,51.0%,+1%
1112,MIL,13,Jennings-Ellis-Dunleavy-MbahaMoute-Gooden,.443,.468,+14,37%,37%,46.0%,+4%
1112,MIL,14,Jennings-Jackson-Dunleavy-Ilyasova-Bogut,.442,.382,-2,40%,32%,45.0%,+4%
1112,MIL,15,Jennings-Ellis-Dunleavy-Ilyasova-Udoh,.420,.448,+14,33%,40%,41.5%,+9%
1112,MIL,16,Jennings-Delfino-Jackson-Ilyasova-Bogut,.492,.500,-1,34%,42%,42.5%,+1%
1112,MIL,17,Jennings-Udrih-Dunleavy-Sanders-Udoh,.500,.233,-2,45%,22%,51.5%,+3%
1112,MIL,18,Jennings-Ellis-Dunleavy-Ilyasova-Gooden,.429,.471,+3,30%,27%,55.0%,-4%
1112,MIL,19,Udrih-Delfino-Dunleavy-MbahaMoute-Udoh,.531,.316,-11,43%,34%,48.0%,+12%
1112,MIL,20,Jennings-Udrih-Dunleavy-Ilyasova-Sanders,.500,.390,-6,33%,20%,48.0%,+9%
