Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,MIN,1,Teague-Butler-Wiggins-Gibson-Towns,.490,.460,+66,35%,33%,51.0%,+3%
1718,MIN,2,Teague-Wiggins-Bjelica-Gibson-Towns,.480,.450,+41,41%,32%,53.0%,0%
1718,MIN,3,Jones-Butler-Wiggins-Gibson-Towns,.490,.420,+55,34%,36%,53.5%,+7%
1718,MIN,4,Jones-Crawford-Wiggins-Bjelica-Dieng,.430,.470,+25,22%,33%,48.0%,+1%
1718,MIN,5,Teague-Butler-Wiggins-Gibson-Dieng,.480,.540,+23,30%,30%,51.0%,+3%
1718,MIN,6,Jones-Crawford-Wiggins-Gibson-Dieng,.470,.470,-1,25%,36%,44.0%,+5%
1718,MIN,7,Teague-Crawford-Wiggins-Gibson-Towns,.510,.470,+11,35%,34%,53.0%,-5%
1718,MIN,8,Jones-Crawford-Muhammad-Bjelica-Dieng,.470,.550,+6,27%,35%,46.0%,-1%
1718,MIN,9,Jones-Crawford-Butler-Dieng-Towns,.520,.500,+1,35%,40%,48.5%,-1%
1718,MIN,10,Jones-Crawford-Bjelica-Dieng-Towns,.510,.440,-2,25%,32%,51.0%,0%
1718,MIN,11,Teague-Crawford-Wiggins-Gibson-Dieng,.400,.560,-4,23%,35%,43.5%,+3%
1718,MIN,12,Teague-Crawford-Butler-Gibson-Towns,.500,.490,+17,18%,33%,48.0%,+3%
1718,MIN,13,Jones-Butler-Wiggins-Gibson-Dieng,.440,.350,+2,28%,32%,51.0%,+9%
1718,MIN,14,Jones-Crawford-Butler-Bjelica-Towns,.520,.460,+13,27%,40%,54.5%,0%
1718,MIN,15,Teague-Crawford-Wiggins-Bjelica-Towns,.460,.490,-8,42%,19%,52.0%,-1%
1718,MIN,16,Brooks-Crawford-Bjelica-Dieng-Towns,.450,.510,-6,29%,37%,50.0%,-1%
1718,MIN,17,Jones-Crawford-Muhammad-Bjelica-Towns,.460,.460,+7,40%,32%,45.0%,+4%
1718,MIN,18,Teague-Crawford-Wiggins-Bjelica-Dieng,.430,.440,-6,36%,28%,44.5%,-8%
1718,MIN,19,Jones-Crawford-Butler-Gibson-Towns,.450,.490,+9,30%,44%,45.0%,+10%
1718,MIN,20,Jones-Crawford-Wiggins-Gibson-Towns,.470,.590,+5,33%,35%,48.5%,+2%
