Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,MIA,1,Arroyo-Wade-Richardson-Beasley-O'Neal,.502,.466,+7,31%,32%,48.0%,+5%
0910,MIA,2,Alston-Wade-Richardson-Beasley-O'Neal,.450,.455,-49,32%,37%,50.0%,+1%
0910,MIA,3,Chalmers-Wade-Richardson-Beasley-O'Neal,.529,.438,-9,34%,30%,43.0%,+1%
0910,MIA,4,Arroyo-Wade-Richardson-Beasley-Anthony,.484,.469,-12,27%,34%,53.0%,+1%
0910,MIA,5,Chalmers-Wade-Richardson-Haslem-O'Neal,.478,.489,+31,21%,26%,48.5%,+6%
0910,MIA,6,Chalmers-Wade-Wright-Haslem-Anthony,.453,.367,+8,35%,29%,53.0%,+1%
0910,MIA,7,Chalmers-Wade-Richardson-Haslem-Anthony,.458,.374,+13,38%,30%,51.0%,+1%
0910,MIA,8,Alston-Wade-Richardson-Haslem-O'Neal,.497,.423,+17,28%,38%,49.5%,+3%
0910,MIA,9,Chalmers-Wright-Beasley-Haslem-Anthony,.392,.424,-36,24%,24%,49.5%,-6%
0910,MIA,10,Arroyo-Wade-Richardson-Haslem-Anthony,.478,.446,+3,24%,35%,50.5%,-3%
0910,MIA,11,Chalmers-Wade-Jones-Beasley-O'Neal,.472,.474,+13,30%,32%,51.5%,+5%
0910,MIA,12,Arroyo-Wade-Richardson-Haslem-O'Neal,.491,.446,+11,27%,26%,46.0%,0%
0910,MIA,13,Chalmers-Arroyo-Wright-Haslem-O'Neal,.469,.494,-1,23%,40%,54.5%,+5%
0910,MIA,14,Arroyo-Wade-Richardson-Beasley-Haslem,.474,.569,+4,25%,31%,60.5%,+12%
0910,MIA,15,Chalmers-Wade-Wright-Beasley-Haslem,.466,.449,-2,25%,33%,45.0%,+4%
0910,MIA,16,Alston-Wade-Richardson-Beasley-Anthony,.481,.420,+14,38%,41%,56.0%,+12%
0910,MIA,17,Chalmers-Arroyo-Wright-Beasley-Haslem,.365,.324,+6,22%,34%,47.0%,-3%
0910,MIA,18,Arroyo-Wright-Beasley-Haslem-Anthony,.429,.411,-3,18%,32%,50.5%,-16%
0910,MIA,19,Chalmers-Wade-Richardson-Beasley-Anthony,.397,.527,-8,35%,35%,47.0%,-10%
0910,MIA,20,Alston-Wade-Wright-Beasley-O'Neal,.494,.514,+7,25%,30%,51.0%,+13%
