Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,MIA,1,Dragic-Wade-Deng-Bosh-Whiteside,.470,.450,+27,30%,29%,48.0%,-2%
1516,MIA,2,Dragic-Wade-Johnson-Deng-Stoudemire,.560,.480,-31,27%,33%,48.5%,-2%
1516,MIA,3,Dragic-Richardson-Winslow-Deng-Whiteside,.500,.440,+19,31%,28%,54.0%,-2%
1516,MIA,4,Dragic-Wade-Winslow-Deng-Whiteside,.480,.410,-1,30%,34%,50.0%,0%
1516,MIA,5,Dragic-Wade-Green-Bosh-Whiteside,.510,.410,+15,32%,29%,47.5%,-2%
1516,MIA,6,Wade-Richardson-Winslow-Johnson-Whiteside,.540,.480,+2,28%,28%,54.5%,+1%
1516,MIA,7,Dragic-Wade-Green-Deng-Whiteside,.490,.480,-4,25%,22%,51.5%,-5%
1516,MIA,8,Dragic-Wade-Deng-Bosh-Stoudemire,.510,.440,+3,26%,32%,57.5%,-4%
1516,MIA,9,Dragic-Wade-Johnson-Deng-Whiteside,.510,.430,-5,30%,35%,52.0%,0%
1516,MIA,10,Dragic-Wade-Winslow-Deng-Stoudemire,.400,.360,-1,38%,37%,51.0%,0%
1516,MIA,11,Dragic-Wade-Green-Deng-Bosh,.440,.500,-11,26%,31%,43.5%,-3%
1516,MIA,12,Dragic-Richardson-Winslow-Johnson-Whiteside,.440,.450,+15,26%,29%,47.0%,0%
1516,MIA,13,Dragic-Wade-Winslow-Deng-Bosh,.440,.420,+3,27%,23%,47.0%,+7%
1516,MIA,14,T.Johnson-Green-Winslow-McRoberts-Bosh,.470,.420,+5,34%,26%,52.5%,-4%
1516,MIA,15,Wade-Richardson-Johnson-Deng-Whiteside,.570,.490,-6,35%,39%,56.5%,-1%
1516,MIA,16,Udrih-Green-Winslow-Bosh-Whiteside,.510,.500,-1,23%,18%,48.0%,+3%
1516,MIA,17,Dragic-Green-Winslow-Deng-Whiteside,.490,.450,+5,33%,20%,57.5%,+2%
1516,MIA,18,Wade-Richardson-Winslow-Deng-Whiteside,.480,.420,+5,30%,42%,41.5%,-11%
1516,MIA,19,Wade-Richardson-Winslow-Johnson-Stoudemire,.440,.360,-3,35%,30%,49.5%,-7%
1516,MIA,20,Chalmers-T.Johnson-Winslow-McRoberts-Bosh,.410,.350,-1,39%,19%,54.0%,+11%
