Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,CHI,1,Rondo-Wade-Butler-Gibson-Lopez,.470,.490,+31,33%,28%,54.5%,+1%
1617,CHI,2,Rondo-Butler-Zipser-Mirotic-Lopez,.520,.460,+36,30%,30%,55.0%,0%
1617,CHI,3,Grant-Wade-Butler-Gibson-Lopez,.480,.390,+29,31%,27%,52.0%,+3%
1617,CHI,4,Rondo-Valentine-Butler-Mirotic-Lopez,.470,.490,-5,29%,29%,48.0%,+1%
1617,CHI,5,Carter-Williams-Wade-Butler-Gibson-Lopez,.400,.460,-11,24%,35%,51.5%,+5%
1617,CHI,6,Rondo-Butler-McDermott-Gibson-Lopez,.410,.470,+2,28%,30%,54.0%,-6%
1617,CHI,7,Grant-Wade-Butler-Portis-Lopez,.440,.470,-3,26%,23%,51.0%,+1%
1617,CHI,8,Grant-Wade-McDermott-Mirotic-Felicio,.410,.460,-5,22%,32%,52.5%,+3%
1617,CHI,9,Rondo-Wade-Butler-Portis-Lopez,.400,.490,+4,27%,31%,53.5%,+1%
1617,CHI,10,Rondo-Butler-McDermott-Mirotic-Lopez,.510,.430,+1,27%,29%,55.5%,-4%
1617,CHI,11,Carter-Williams-Butler-McDermott-Gibson-Lopez,.510,.480,+13,24%,32%,53.5%,-8%
1617,CHI,12,Grant-Butler-Zipser-Portis-Lopez,.490,.450,+1,27%,35%,51.5%,0%
1617,CHI,13,Canaan-Wade-McDermott-Mirotic-Felicio,.450,.330,+3,20%,29%,45.5%,-5%
1617,CHI,14,Grant-Butler-Zipser-Mirotic-Lopez,.490,.390,+2,27%,38%,44.5%,+12%
1617,CHI,15,Grant-Wade-Butler-Mirotic-Lopez,.480,.380,+4,26%,23%,55.0%,-4%
1617,CHI,16,Rondo-Zipser-McDermott-Mirotic-Felicio,.450,.460,+7,28%,29%,47.5%,0%
1617,CHI,17,Rondo-Wade-Butler-Mirotic-Gibson,.410,.460,+8,36%,35%,37.5%,+4%
1617,CHI,18,Rondo-Wade-Butler-Mirotic-Lopez,.400,.390,+9,26%,31%,52.5%,-2%
1617,CHI,19,Wade-Butler-McDermott-Mirotic-Felicio,.390,.380,+9,27%,17%,65.0%,+3%
1617,CHI,20,Carter-Williams-Valentine-Zipser-Portis-Lauvergne,.470,.470,-16,32%,35%,52.5%,+3%
