Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,DEN,1,Mudiay-Harris-Gallinari-Faried-Jokic,.440,.480,+41,35%,26%,55.0%,+1%
1516,DEN,2,Mudiay-Harris-Sampson-Faried-Jokic,.500,.440,-4,33%,26%,54.5%,-3%
1516,DEN,3,Mudiay-Harris-Gallinari-Faried-Hickson,.450,.470,+6,38%,27%,55.5%,-5%
1516,DEN,4,Mudiay-Harris-Gallinari-Arthur-Jokic,.490,.460,+22,31%,29%,51.0%,+2%
1516,DEN,5,Mudiay-Harris-Sampson-Arthur-Jokic,.370,.480,-11,32%,17%,53.0%,+1%
1516,DEN,6,Mudiay-Harris-Barton-Gallinari-Faried,.460,.500,+38,36%,31%,52.5%,0%
1516,DEN,7,Augustin-Barton-Toupane-Lauvergne-Nurkic,.520,.440,-8,33%,32%,59.0%,-3%
1516,DEN,8,Nelson-Foye-Barton-Arthur-Jokic,.390,.490,-17,19%,19%,54.5%,+7%
1516,DEN,9,Mudiay-Harris-Gallinari-Faried-Lauvergne,.460,.440,-8,38%,37%,46.5%,-5%
1516,DEN,10,Nelson-Harris-Barton-Gallinari-Faried,.440,.470,+1,31%,28%,54.0%,+5%
1516,DEN,11,Augustin-Barton-Toupane-Arthur-Lauvergne,.520,.460,+1,30%,30%,47.0%,-5%
1516,DEN,12,Nelson-Harris-Gallinari-Faried-Lauvergne,.490,.520,-1,32%,24%,55.5%,-9%
1516,DEN,13,Nelson-Harris-Papanikolaou-Faried-Lauvergne,.390,.530,-1,35%,31%,49.5%,-7%
1516,DEN,14,Augustin-Harris-Barton-Arthur-Lauvergne,.500,.570,-12,30%,31%,45.0%,-3%
1516,DEN,15,Foye-Barton-Papanikolaou-Arthur-Jokic,.540,.370,-1,23%,13%,56.0%,-1%
1516,DEN,16,Nelson-Harris-Gallinari-Faried-Jokic,.350,.530,+4,33%,23%,59.5%,+3%
1516,DEN,17,Mudiay-Harris-Barton-Arthur-Jokic,.420,.430,+7,29%,28%,52.5%,+4%
1516,DEN,18,Augustin-Barton-Sampson-Arthur-Lauvergne,.430,.400,-5,26%,27%,48.0%,-4%
1516,DEN,19,Harris-Foye-Barton-Arthur-Jokic,.510,.350,-11,24%,30%,54.5%,+2%
1516,DEN,20,Mudiay-Harris-Barton-Faried-Jokic,.390,.470,0,33%,34%,62.5%,-13%
