Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,DEN,1,Murray-Harris-Barton-Millsap-Jokic,.470,.440,-51,33%,33%,51.0%,+2%
1920,DEN,2,Murray-Harris-Barton-Grant-Jokic,.480,.500,+8,31%,33%,50.5%,0%
1920,DEN,3,Morris-Barton-Craig-Grant-Jokic,.480,.460,0,31%,36%,45.5%,-1%
1920,DEN,4,Murray-Harris-Craig-Grant-Jokic,.530,.490,-20,36%,38%,52.0%,-4%
1920,DEN,5,Morris-Beasley-Grant-Hernangomez-Plumlee,.480,.440,-5,27%,41%,50.5%,-1%
1920,DEN,6,Morris-Beasley-Barton-Grant-Plumlee,.450,.510,+8,34%,26%,43.5%,0%
1920,DEN,7,Morris-Beasley-Craig-Grant-Plumlee,.410,.420,-9,37%,34%,48.0%,-3%
1920,DEN,8,Morris-Murray-Grant-PorterJr.-Plumlee,.520,.410,+20,39%,29%,54.5%,-6%
1920,DEN,9,Morris-Harris-Barton-Millsap-Jokic,.440,.350,+8,35%,41%,47.5%,+10%
1920,DEN,10,Murray-Craig-Millsap-PorterJr.-Jokic,.520,.520,-5,42%,29%,45.5%,-5%
1920,DEN,11,Murray-Harris-Craig-Millsap-Jokic,.470,.500,+7,32%,35%,53.5%,-6%
1920,DEN,12,Morris-Barton-Grant-PorterJr.-Plumlee,.510,.580,+4,40%,37%,50.5%,+5%
1920,DEN,13,Morris-Harris-Barton-Grant-Jokic,.460,.400,+5,27%,25%,51.0%,+1%
1920,DEN,14,Harris-Barton-Craig-Grant-Jokic,.460,.510,-6,39%,32%,54.5%,-3%
1920,DEN,15,Morris-Craig-Millsap-PorterJr.-Jokic,.470,.450,+1,39%,33%,52.0%,+5%
1920,DEN,16,Murray-Barton-Craig-Millsap-Jokic,.540,.440,-3,22%,34%,62.5%,-6%
1920,DEN,17,Morris-Harris-Grant-PorterJr.-Plumlee,.500,.440,-5,41%,41%,44.0%,+3%
1920,DEN,18,Murray-Harris-Beasley-Grant-Jokic,.380,.500,-3,27%,31%,47.0%,0%
1920,DEN,19,Morris-Murray-Harris-Grant-Jokic,.440,.490,-2,37%,47%,45.0%,+5%
1920,DEN,20,Morris-Beasley-Grant-PorterJr.-Plumlee,.390,.480,0,30%,34%,48.5%,-3%
