Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,HOU,1,Wall-PorterJr.-Tate-Wood-Olynyk,.500,.480,+14,42%,30%,52.5%,0%
2021,HOU,2,Bradley-PorterJr.-Tate-Wood-Olynyk,.550,.520,+9,45%,34%,52.5%,+2%
2021,HOU,3,Wall-Harden-Nwaba-Tucker-Wood,.430,.470,-14,33%,32%,38.0%,-2%
2021,HOU,4,Brown-PorterJr.-Tate-HouseJr.-Wood,.480,.520,+10,35%,33%,46.0%,0%
2021,HOU,5,Nwaba-Gordon-Brown-Tate-HouseJr.,.410,.480,-3,47%,33%,45.5%,+7%
2021,HOU,6,Wall-Gordon-Tate-Tucker-Cousins,.440,.590,+1,42%,30%,55.0%,+4%
2021,HOU,7,Wall-Oladipo-Tate-HouseJr.-Wood,.470,.370,+1,32%,23%,46.0%,-5%
2021,HOU,8,Wall-Oladipo-Tate-Tucker-Wood,.460,.470,0,24%,30%,46.0%,+2%
2021,HOU,9,Wall-Brooks-Tate-Wood-Olynyk,.320,.440,+9,32%,45%,48.0%,-2%
2021,HOU,10,Wall-Brown-Tate-HouseJr.-Wood,.490,.480,+7,39%,46%,56.5%,0%
2021,HOU,11,Oladipo-Gordon-Tate-Tucker-Wood,.500,.540,-2,42%,37%,47.0%,+2%
2021,HOU,12,Wall-Oladipo-Tate-HouseJr.-Tucker,.400,.540,-16,29%,33%,48.0%,+3%
2021,HOU,13,Oladipo-Brown-PorterJr.-Tate-Patton,.470,.530,-5,40%,32%,43.5%,+8%
2021,HOU,14,Brooks-PorterJr.-Tate-Wood-Olynyk,.390,.460,-8,30%,30%,50.5%,-3%
2021,HOU,15,Wall-Oladipo-Tate-Tucker-Cousins,.380,.440,+3,33%,17%,53.5%,+2%
2021,HOU,16,Brooks-Jeffries-MartinJr.-Lamb-Wilson,.480,.390,+7,31%,27%,58.5%,+7%
2021,HOU,17,Oladipo-Gordon-Tate-Tucker-Cousins,.360,.410,-3,32%,30%,50.0%,+5%
2021,HOU,18,Brooks-Jeffries-MartinJr.-Lamb-Olynyk,.420,.480,+9,34%,37%,50.0%,-7%
2021,HOU,19,Wall-McLemore-Brown-Tate-Wood,.430,.360,-4,33%,38%,47.0%,0%
2021,HOU,20,Harden-Nwaba-HouseJr.-Tucker-Wood,.490,.510,+4,38%,28%,35.0%,-1%
