Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,DET,1,Brown-Kennard-Snell-Griffin-Drummond,.470,.390,-1,48%,34%,51.5%,-2%
1920,DET,2,Galloway-Brown-Kennard-Griffin-Drummond,.450,.530,+5,39%,41%,52.5%,-11%
1920,DET,3,Brown-Kennard-Snell-Morris-Drummond,.470,.530,0,37%,36%,48.5%,+1%
1920,DET,4,Rose-Galloway-Mykhailiuk-Morris-Wood,.550,.440,-1,42%,33%,50.5%,+9%
1920,DET,5,Rose-Brown-Snell-Doumbouya-Drummond,.550,.530,+8,39%,38%,50.5%,0%
1920,DET,6,Jackson-Brown-Snell-Wood-Maker,.510,.480,-7,29%,37%,44.0%,+4%
1920,DET,7,Rose-Galloway-Mykhailiuk-Morris-Drummond,.410,.520,+2,33%,32%,51.0%,-4%
1920,DET,8,Galloway-Brown-Kennard-Morris-Drummond,.470,.490,-2,35%,46%,46.5%,+5%
1920,DET,9,Knight-Snell-Mykhailiuk-Wood-Henson,.470,.570,-1,38%,34%,52.5%,0%
1920,DET,10,Brown-Snell-Mykhailiuk-Doumbouya-Drummond,.450,.550,+5,54%,49%,44.5%,+5%
1920,DET,11,Frazier-Kennard-Snell-Morris-Drummond,.500,.550,-9,33%,37%,43.0%,-7%
1920,DET,12,Rose-Snell-Mykhailiuk-Wood-Henson,.490,.420,+15,48%,43%,52.0%,+10%
1920,DET,13,Rose-Galloway-Kennard-Griffin-Drummond,.460,.460,+4,34%,44%,54.0%,+2%
1920,DET,14,Rose-Kennard-Snell-Griffin-Drummond,.430,.540,-1,31%,42%,43.5%,-6%
1920,DET,15,Rose-Galloway-Kennard-Morris-Drummond,.530,.380,-3,31%,33%,49.0%,-10%
1920,DET,16,Rose-Galloway-Brown-Wood-Maker,.420,.460,+20,47%,30%,48.5%,-7%
1920,DET,17,Rose-Galloway-Brown-Wood-Drummond,.460,.480,+1,48%,32%,54.0%,-1%
1920,DET,18,Frazier-Snell-Mykhailiuk-Griffin-Drummond,.480,.500,-6,36%,29%,52.5%,0%
1920,DET,19,Brown-Kennard-Snell-Morris-Maker,.430,.460,+8,32%,42%,37.0%,-2%
1920,DET,20,Frazier-Galloway-Mykhailiuk-Morris-Wood,.470,.580,-4,31%,42%,39.5%,+1%
