Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,NJN,1,Kidd-Carter-Jefferson-Boone-S.Williams,.487,.525,+24,44%,38%,110%,-2%
0708,NJN,2,Harris-Carter-Jefferson-Boone-Krstic,.534,.484,-12,43%,38%,90%,0%
0708,NJN,3,Kidd-Wright-Carter-Jefferson-Boone,.500,.500,-12,41%,36%,98%,-1%
0708,NJN,4,Kidd-Carter-Jefferson-Allen-Collins,.554,.535,-5,27%,28%,94%,+3%
0708,NJN,5,Kidd-Carter-Jefferson-Nachbar-Boone,.472,.482,+10,43%,38%,103%,-1%
0708,NJN,6,Harris-Carter-Jefferson-Nachbar-Boone,.511,.552,+5,38%,36%,96%,-4%
0708,NJN,7,M.Williams-Carter-Jefferson-Boone-Krstic,.514,.468,-8,33%,33%,95%,-7%
0708,NJN,8,Kidd-Wright-Carter-Jefferson-Collins,.513,.525,-5,37%,32%,108%,-2%
0708,NJN,9,Kidd-Carter-Jefferson-Allen-Boone,.496,.496,+5,40%,32%,116%,-3%
0708,NJN,10,Harris-Carter-Jefferson-Krstic-Diop,.534,.496,-5,27%,35%,97%,+2%
0708,NJN,11,Kidd-Carter-Jefferson-Collins-Krstic,.402,.573,+10,34%,23%,97%,-7%
0708,NJN,12,Kidd-Wright-Carter-Jefferson-S.Williams,.438,.458,-16,44%,37%,96%,+4%
0708,NJN,13,Kidd-Carter-Jefferson-Nachbar-S.Williams,.444,.568,+18,30%,30%,91%,+3%
0708,NJN,14,Harris-Carter-Jefferson-Boone-S.Williams,.546,.512,+19,53%,38%,100%,+5%
0708,NJN,15,M.Williams-Carter-Jefferson-Nachbar-Boone,.547,.627,+2,32%,39%,117%,-7%
0708,NJN,16,Kidd-Carter-Jefferson-Boone-Krstic,.431,.299,-4,34%,35%,116%,-9%
0708,NJN,17,Kidd-Wright-Jefferson-Allen-Collins,.540,.597,-15,38%,24%,101%,-3%
0708,NJN,18,Kidd-Wright-Jefferson-Nachbar-S.Williams,.450,.480,-21,50%,24%,111%,-8%
0708,NJN,19,Kidd-Carter-Jefferson-Boone-Collins,.473,.471,+13,32%,33%,112%,+1%
0708,NJN,20,Kidd-Carter-Jefferson-Allen-S.Williams,.500,.590,-16,27%,42%,95%,-9%
