Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,LAC,1,Paul-Redick-MbahaMoute-Griffin-Jordan,.510,.440,+202,25%,21%,50.0%,+2%
1617,LAC,2,Felton-Rivers-Crawford-W.Johnson-Speights,.410,.420,-3,26%,27%,46.0%,+3%
1617,LAC,3,Paul-Crawford-Redick-Griffin-Jordan,.510,.480,+65,19%,25%,53.0%,-2%
1617,LAC,4,Felton-Rivers-Crawford-Bass-Speights,.450,.520,+19,26%,30%,49.5%,-3%
1617,LAC,5,Rivers-Redick-MbahaMoute-Griffin-Jordan,.470,.460,-16,24%,21%,49.5%,-1%
1617,LAC,6,Paul-Rivers-Redick-Griffin-Jordan,.480,.450,+37,20%,19%,52.0%,0%
1617,LAC,7,Felton-Rivers-Crawford-Pierce-Speights,.480,.420,-18,23%,23%,47.5%,-3%
1617,LAC,8,Felton-Rivers-Crawford-Griffin-Speights,.470,.460,-11,30%,31%,41.5%,+2%
1617,LAC,9,Felton-Rivers-Redick-MbahaMoute-Jordan,.500,.480,-2,30%,31%,46.5%,0%
1617,LAC,10,Paul-Rivers-Crawford-Griffin-Jordan,.500,.500,+24,18%,27%,52.0%,-2%
1617,LAC,11,Paul-Rivers-Redick-MbahaMoute-Jordan,.460,.440,+12,25%,24%,52.0%,+4%
1617,LAC,12,Paul-Crawford-MbahaMoute-Griffin-Jordan,.610,.390,+3,20%,19%,52.0%,-2%
1617,LAC,13,Rivers-Crawford-Redick-Griffin-Jordan,.460,.460,+38,26%,25%,53.0%,+1%
1617,LAC,14,Felton-Crawford-W.Johnson-Anderson-Speights,.440,.430,-13,25%,15%,48.0%,+7%
1617,LAC,15,Paul-Rivers-Crawford-Griffin-Speights,.440,.540,-15,23%,22%,52.5%,+5%
1617,LAC,16,Felton-Rivers-Redick-Griffin-Jordan,.490,.420,+2,32%,20%,47.0%,+1%
1617,LAC,17,Felton-Rivers-Crawford-Griffin-Jordan,.530,.470,+2,34%,23%,56.5%,-2%
1617,LAC,18,Paul-Redick-Pierce-MbahaMoute-Jordan,.430,.320,+3,19%,17%,48.5%,+1%
1617,LAC,19,Rivers-Crawford-W.Johnson-Bass-Speights,.490,.400,+12,22%,33%,50.5%,+1%
1617,LAC,20,Felton-Crawford-Anderson-Bass-Speights,.370,.470,-17,34%,26%,45.0%,-11%
