Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,MIN,1,Rubio-Ridnour-Johnson-Love-Pekovic,.462,.483,+2,37%,32%,55.5%,-2%
1112,MIN,2,Rubio-Ridnour-Johnson-Love-Milicic,.370,.424,+3,32%,28%,47.5%,+1%
1112,MIN,3,Ridnour-Webster-Johnson-Williams-Love,.459,.490,+18,33%,38%,49.5%,-1%
1112,MIN,4,Ridnour-Johnson-Beasley-Love-Milicic,.437,.451,+6,33%,27%,56.0%,-12%
1112,MIN,5,Ridnour-Webster-Johnson-Love-Pekovic,.434,.448,-2,39%,26%,54.0%,-8%
1112,MIN,6,Barea-Webster-Johnson-Randolph-Pekovic,.457,.455,+11,41%,37%,47.0%,-6%
1112,MIN,7,Rubio-Ridnour-Johnson-Williams-Pekovic,.439,.463,0,35%,39%,46.0%,+2%
1112,MIN,8,Barea-Webster-Johnson-Love-Pekovic,.426,.550,+3,31%,28%,48.0%,-1%
1112,MIN,9,Ridnour-Ellington-Johnson-Love-Milicic,.387,.512,+3,40%,21%,50.0%,-8%
1112,MIN,10,Rubio-Ellington-Tolliver-Williams-Randolph,.438,.432,+1,21%,33%,50.0%,-7%
1112,MIN,11,Rubio-Ridnour-Tolliver-Beasley-Love,.393,.385,-9,30%,33%,55.0%,-7%
1112,MIN,12,Barea-Webster-Beasley-Randolph-Pekovic,.458,.451,+4,37%,28%,44.0%,-6%
1112,MIN,13,Barea-Webster-Johnson-Williams-Pekovic,.421,.509,-4,37%,18%,46.5%,-2%
1112,MIN,14,Barea-Webster-Williams-Beasley-Milicic,.622,.410,+7,29%,28%,48.0%,-7%
1112,MIN,15,Barea-Webster-Williams-Beasley-Pekovic,.442,.355,+3,25%,37%,41.0%,-15%
1112,MIN,16,Barea-Rubio-Williams-Beasley-Love,.351,.379,+7,26%,22%,49.0%,+7%
1112,MIN,17,Rubio-Ellington-Williams-Love-Milicic,.451,.453,+12,33%,28%,47.0%,+4%
1112,MIN,18,Rubio-Ellington-Tolliver-Williams-Love,.455,.418,+17,27%,33%,48.5%,0%
1112,MIN,19,Barea-Ridnour-Webster-Williams-Love,.533,.467,+7,38%,16%,61.5%,-10%
1112,MIN,20,Ellington-Lee-Williams-Beasley-Miller,.479,.452,+7,46%,24%,51.5%,+16%
