Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1415,UTA,1,Burke-Burks-Hayward-Favors-Kanter,.516,.510,0,35%,33%,50.5%,-3%
1415,UTA,2,Exum-Hayward-Ingles-Favors-Gobert,.433,.441,+21,31%,31%,55.5%,-7%
1415,UTA,3,Exum-Hood-Hayward-Favors-Gobert,.451,.419,+9,30%,28%,53.0%,-1%
1415,UTA,4,Burke-Hayward-Ingles-Favors-Gobert,.512,.382,+4,40%,33%,54.0%,-5%
1415,UTA,5,Burke-Hayward-Ingles-Favors-Kanter,.430,.529,+8,30%,27%,52.5%,+1%
1415,UTA,6,Exum-Hayward-Ingles-Booker-Gobert,.424,.390,+24,31%,25%,53.0%,-4%
1415,UTA,7,Burke-Hood-Hayward-Favors-Kanter,.406,.420,+2,35%,30%,50.5%,+5%
1415,UTA,8,Exum-Hood-Hayward-Booker-Gobert,.403,.422,+15,23%,27%,54.0%,-4%
1415,UTA,9,Exum-Hayward-Ingles-Favors-Kanter,.519,.477,+16,32%,28%,51.5%,+5%
1415,UTA,10,Burke-Millsap-Hayward-Favors-Gobert,.460,.409,+11,38%,29%,53.0%,0%
1415,UTA,11,Burke-Millsap-Hayward-Booker-Gobert,.483,.466,+12,31%,26%,60.0%,-1%
1415,UTA,12,Burke-Burks-Hayward-Kanter-Gobert,.421,.435,+6,34%,29%,49.5%,+4%
1415,UTA,13,Burke-Burks-Hayward-Booker-Favors,.452,.473,-4,36%,32%,55.5%,+1%
1415,UTA,14,Exum-Hood-Ingles-Booker-Gobert,.485,.489,-10,26%,21%,58.5%,-7%
1415,UTA,15,Exum-Burks-Ingles-Booker-Gobert,.437,.430,+4,30%,26%,51.5%,-9%
1415,UTA,16,Exum-Hayward-Ingles-Booker-Favors,.541,.512,-7,31%,32%,51.5%,+2%
1415,UTA,17,Burke-Hood-Hayward-Booker-Favors,.544,.367,+14,39%,24%,59.5%,-3%
1415,UTA,18,Burke-Hood-Hayward-Booker-Gobert,.451,.506,-4,26%,31%,48.5%,-4%
1415,UTA,19,Exum-Millsap-Hayward-Favors-Kanter,.444,.370,-1,32%,35%,59.0%,-2%
1415,UTA,20,Burke-Hood-Hayward-Favors-Gobert,.456,.469,+7,30%,14%,45.5%,-4%
