Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1415,CHI,1,Rose-Butler-Dunleavy-Gasol-Noah,.468,.445,+43,35%,33%,51.0%,-2%
1415,CHI,2,Brooks-Dunleavy-Snell-Gasol-Noah,.412,.446,-3,29%,25%,51.5%,-5%
1415,CHI,3,Rose-Hinrich-Butler-Gibson-Gasol,.471,.431,+17,34%,39%,49.0%,-2%
1415,CHI,4,Rose-Butler-Dunleavy-Gibson-Gasol,.464,.425,+24,34%,33%,52.5%,-3%
1415,CHI,5,Rose-Hinrich-Butler-Gasol-Noah,.364,.406,+11,34%,39%,49.0%,-6%
1415,CHI,6,Rose-Butler-Snell-Gasol-Noah,.491,.481,+5,32%,30%,50.5%,+1%
1415,CHI,7,Brooks-Butler-Dunleavy-Gasol-Noah,.422,.437,+17,33%,26%,49.0%,-1%
1415,CHI,8,Hinrich-Butler-Dunleavy-Gasol-Noah,.420,.482,+36,32%,29%,49.5%,-2%
1415,CHI,9,Brooks-Butler-Dunleavy-Gibson-Gasol,.485,.446,+15,34%,29%,49.0%,+2%
1415,CHI,10,Brooks-Dunleavy-Snell-Mirotic-Gasol,.482,.359,+2,30%,20%,47.5%,-2%
1415,CHI,11,Rose-Butler-Snell-Gibson-Gasol,.471,.466,+15,32%,31%,50.0%,-6%
1415,CHI,12,Brooks-Hinrich-Butler-Mirotic-Gibson,.446,.404,+6,39%,30%,50.5%,+3%
1415,CHI,13,Brooks-Rose-Butler-Gasol-Noah,.465,.374,+12,42%,31%,55.5%,+3%
1415,CHI,14,Hinrich-Butler-Dunleavy-Gibson-Gasol,.473,.396,+16,42%,23%,63.0%,-6%
1415,CHI,15,Brooks-Butler-Dunleavy-Mirotic-Gasol,.477,.456,+11,42%,29%,51.0%,-6%
1415,CHI,16,Brooks-Hinrich-Butler-Mirotic-Gasol,.461,.533,0,30%,37%,45.0%,-9%
1415,CHI,17,Hinrich-Butler-Dunleavy-Mirotic-Gasol,.468,.346,+14,34%,32%,47.0%,+12%
1415,CHI,18,Hinrich-Butler-Dunleavy-Gibson-Noah,.443,.420,-2,23%,17%,51.0%,+5%
1415,CHI,19,Brooks-Hinrich-Butler-Gibson-Gasol,.425,.482,+15,45%,36%,52.0%,-3%
1415,CHI,20,Brooks-Moore-Butler-Mirotic-Gibson,.440,.433,-3,31%,25%,56.5%,0%
