Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,BOS,1,Irving-Smart-Tatum-Morris-Horford,.500,.460,-86,28%,34%,47.5%,+3%
1819,BOS,2,Irving-Brown-Tatum-Hayward-Horford,.430,.440,+1,31%,40%,47.0%,+2%
1819,BOS,3,Rozier-Smart-Tatum-Morris-Horford,.440,.440,-3,32%,38%,48.0%,+3%
1819,BOS,4,Irving-Brown-Tatum-Morris-Horford,.500,.470,-9,33%,30%,50.0%,0%
1819,BOS,5,Rozier-Brown-Tatum-Hayward-Theis,.470,.450,+10,37%,32%,51.0%,+13%
1819,BOS,6,Rozier-Brown-Hayward-Theis-Morris,.460,.420,-14,28%,30%,56.0%,-4%
1819,BOS,7,Irving-Smart-Tatum-Hayward-Horford,.510,.470,-5,25%,33%,49.0%,+1%
1819,BOS,8,Irving-Smart-Tatum-Morris-Baynes,.510,.530,-6,31%,37%,51.5%,+8%
1819,BOS,9,Irving-Smart-Tatum-Horford-Baynes,.570,.430,+13,26%,31%,50.5%,-3%
1819,BOS,10,Irving-Smart-Brown-Morris-Horford,.470,.450,-7,29%,29%,43.5%,+7%
1819,BOS,11,Rozier-Irving-Brown-Hayward-Theis,.440,.430,-1,29%,32%,52.5%,+7%
1819,BOS,12,Irving-Tatum-Hayward-Morris-Horford,.500,.460,+19,35%,34%,56.0%,+2%
1819,BOS,13,Irving-Smart-Brown-Tatum-Horford,.490,.420,-2,33%,33%,41.0%,+10%
1819,BOS,14,Irving-Smart-Hayward-Morris-Horford,.500,.420,-10,26%,40%,51.0%,0%
1819,BOS,15,Rozier-Smart-Tatum-Hayward-Horford,.460,.460,+6,30%,33%,49.5%,-4%
1819,BOS,16,Rozier-Smart-Brown-Tatum-Horford,.400,.440,-10,37%,44%,47.5%,+4%
1819,BOS,17,Rozier-Smart-Tatum-Morris-Baynes,.330,.410,-8,26%,38%,40.0%,+8%
1819,BOS,18,Rozier-Brown-Hayward-Morris-Baynes,.470,.530,-3,24%,28%,47.0%,+3%
1819,BOS,19,Rozier-Brown-Hayward-Morris-Horford,.480,.510,+4,29%,37%,42.5%,+1%
1819,BOS,20,Rozier-Smart-Tatum-Theis-Morris,.490,.460,0,31%,42%,54.0%,+7%
