Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,MEM,1,Conley-Allen-Young-Randolph-Gasol,.501,.460,+48,42%,29%,50.5%,+6%
1011,MEM,2,Conley-Mayo-Gay-Randolph-Gasol,.487,.480,+12,29%,32%,49.5%,0%
1011,MEM,3,Conley-Young-Gay-Randolph-Gasol,.476,.423,+30,34%,31%,51.5%,0%
1011,MEM,4,Conley-Henry-Gay-Randolph-Gasol,.486,.464,-2,31%,34%,45.5%,+3%
1011,MEM,5,Conley-Allen-Gay-Randolph-Gasol,.489,.507,+14,41%,31%,53.5%,+5%
1011,MEM,6,Conley-Mayo-Gay-Arthur-Gasol,.477,.400,+8,30%,28%,44.0%,+8%
1011,MEM,7,Conley-Mayo-Allen-Randolph-Gasol,.454,.563,+8,39%,38%,57.0%,+4%
1011,MEM,8,Mayo-Vasquez-Gay-Arthur-Randolph,.464,.452,-13,26%,30%,60.5%,+6%
1011,MEM,9,Conley-Mayo-Gay-Arthur-Randolph,.440,.487,+3,26%,31%,57.0%,-1%
1011,MEM,10,Conley-Mayo-Young-Randolph-Gasol,.474,.490,-3,40%,31%,54.0%,-9%
1011,MEM,11,Conley-Allen-Young-Arthur-Randolph,.430,.460,+9,38%,26%,49.5%,+6%
1011,MEM,12,Conley-Allen-Battier-Randolph-Gasol,.488,.429,-5,36%,31%,57.5%,-3%
1011,MEM,13,Conley-Allen-Gay-Arthur-Randolph,.486,.377,-5,38%,34%,52.5%,+1%
1011,MEM,14,Mayo-Vasquez-Gay-Arthur-Gasol,.443,.550,+1,27%,17%,56.0%,+3%
1011,MEM,15,Conley-Mayo-Battier-Arthur-Randolph,.557,.339,-24,34%,31%,49.5%,+12%
1011,MEM,16,Mayo-Allen-Vasquez-Arthur-Gasol,.508,.481,-5,48%,33%,43.0%,+16%
1011,MEM,17,Conley-Young-Gay-Arthur-Gasol,.500,.429,+3,39%,25%,52.5%,0%
1011,MEM,18,Mayo-Vasquez-Gay-Arthur-Thabeet,.297,.510,-5,31%,22%,59.5%,-2%
1011,MEM,19,Mayo-Vasquez-Battier-Arthur-Powe,.538,.414,+1,25%,26%,44.0%,+10%
1011,MEM,20,Conley-Mayo-Gay-Randolph-Thabeet,.480,.423,+10,20%,37%,50.5%,+5%
