Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,MIN,1,Rubio-LaVine-Wiggins-Dieng-Towns,.470,.480,+66,28%,24%,50.5%,-2%
1617,MIN,2,Rubio-Rush-Wiggins-Dieng-Towns,.500,.470,+54,29%,29%,49.5%,-2%
1617,MIN,3,Dunn-LaVine-Wiggins-Dieng-Towns,.480,.560,-9,32%,31%,57.0%,0%
1617,MIN,4,Rubio-Muhammad-Wiggins-Dieng-Towns,.500,.490,+34,28%,21%,55.5%,+3%
1617,MIN,5,Dunn-LaVine-Muhammad-Bjelica-Aldrich,.460,.480,-28,33%,28%,55.0%,+1%
1617,MIN,6,Jones-Dunn-Muhammad-Bjelica-Towns,.470,.440,-17,39%,34%,47.0%,+4%
1617,MIN,7,Jones-Dunn-Muhammad-Casspi-Towns,.460,.620,+10,31%,36%,53.0%,+5%
1617,MIN,8,Dunn-LaVine-Muhammad-Bjelica-Dieng,.420,.420,-4,29%,31%,52.5%,+5%
1617,MIN,9,Rubio-LaVine-Wiggins-Bjelica-Towns,.470,.470,-3,34%,35%,49.5%,-8%
1617,MIN,10,Rubio-Dunn-Wiggins-Dieng-Towns,.430,.460,+9,25%,35%,46.5%,+5%
1617,MIN,11,Rubio-Muhammad-Wiggins-Bjelica-Towns,.480,.520,-17,29%,34%,47.0%,+5%
1617,MIN,12,Rubio-Rush-Wiggins-Bjelica-Towns,.450,.390,-14,24%,32%,50.5%,+2%
1617,MIN,13,Rubio-Jones-Wiggins-Dieng-Towns,.510,.450,+21,30%,18%,48.0%,+12%
1617,MIN,14,Dunn-Muhammad-Wiggins-Dieng-Towns,.530,.410,+8,25%,32%,51.0%,-2%
1617,MIN,15,Dunn-Muhammad-Wiggins-Bjelica-Dieng,.370,.430,+10,29%,31%,53.5%,+6%
1617,MIN,16,Rubio-Muhammad-Wiggins-Bjelica-Dieng,.320,.410,-2,27%,32%,57.0%,-2%
1617,MIN,17,Dunn-Muhammad-Wiggins-Bjelica-Towns,.450,.410,-7,20%,25%,56.0%,-10%
1617,MIN,18,Jones-LaVine-Wiggins-Dieng-Towns,.530,.490,-13,34%,23%,54.5%,+12%
1617,MIN,19,Rubio-Rush-Wiggins-Bjelica-Dieng,.590,.450,+14,32%,25%,53.5%,+9%
1617,MIN,20,Dunn-Muhammad-Wiggins-Bjelica-Aldrich,.520,.510,-5,26%,21%,49.0%,-4%
