Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0809,GSW,1,Crawford-Ellis-Jackson-Maggette-Turiaf,.514,.555,+10,37%,40%,43%,-2%
0809,GSW,2,Crawford-Ellis-Azubuike-Jackson-Turiaf,.529,.536,+18,29%,34%,45%,+6%
0809,GSW,3,Watson-Azubuike-Jackson-Maggette-Biedrins,.396,.584,+25,36%,35%,51%,-4%
0809,GSW,4,Watson-Azubuike-Jackson-Wright-Biedrins,.467,.422,+13,44%,42%,53.5%,-5%
0809,GSW,5,Crawford-Ellis-Azubuike-Jackson-Biedrins,.559,.571,-16,33%,44%,43.5%,+2%
0809,GSW,6,Watson-Morrow-Azubuike-Randolph-Turiaf,.410,.470,+1,21%,35%,45.5%,+3%
0809,GSW,7,Watson-Crawford-Azubuike-Maggette-Biedrins,.522,.500,+18,32%,35%,45%,0%
0809,GSW,8,Ellis-Azubuike-Jackson-Wright-Turiaf,.471,.453,-4,34%,37%,44.5%,-3%
0809,GSW,9,Watson-Crawford-Jackson-Maggette-Turiaf,.464,.479,-3,30%,41%,46%,-6%
0809,GSW,10,Crawford-Morrow-Azubuike-Randolph-Turiaf,.420,.440,0,27%,31%,51%,-2%
0809,GSW,11,Crawford-Azubuike-Jackson-Maggette-Biedrins,.549,.489,+4,35%,38%,50%,-6%
0809,GSW,12,Crawford-Belinelli-Jackson-Wright-Biedrins,.571,.511,+5,44%,28%,44.5%,-3%
0809,GSW,13,Watson-Azubuike-Jackson-Maggette-Turiaf,.494,.500,+10,43%,31%,38%,+17%
0809,GSW,14,Nelson-Jackson-Maggette-Harrington-Biedrins,.494,.487,-5,47%,43%,57.5%,0%
0809,GSW,15,Watson-Crawford-Jackson-Maggette-Biedrins,.536,.615,+8,37%,45%,37.5%,+13%
0809,GSW,16,Watson-Morrow-Jackson-Maggette-Biedrins,.566,.571,+5,37%,29%,47%,+3%
0809,GSW,17,Watson-Morrow-Azubuike-Randolph-Biedrins,.479,.473,+7,36%,37%,37%,-1%
0809,GSW,18,Crawford-Azubuike-Jackson-Maggette-Turiaf,.403,.538,+11,29%,32%,50.5%,-2%
0809,GSW,19,Crawford-Belinelli-Azubuike-Jackson-Biedrins,.512,.425,+2,36%,38%,44.5%,+2%
0809,GSW,20,Watson-Crawford-Azubuike-Jackson-Biedrins,.557,.559,-4,31%,29%,43%,+5%
