Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,NYK,1,Felton-Kidd-Smith-Anthony-Chandler,.476,.401,+26,28%,29%,54.0%,+2%
1213,NYK,2,Felton-Kidd-Brewer-Anthony-Chandler,.462,.528,+33,26%,33%,48.0%,+8%
1213,NYK,3,Felton-Kidd-Shumpert-Anthony-Chandler,.357,.443,+17,24%,35%,50.5%,+1%
1213,NYK,4,Felton-Smith-Anthony-Stoudemire-Chandler,.476,.475,-3,39%,28%,56.5%,-3%
1213,NYK,5,Felton-Smith-Novak-Anthony-Chandler,.439,.503,+9,36%,37%,47.5%,0%
1213,NYK,6,Felton-Shumpert-Smith-Anthony-Chandler,.399,.462,-7,22%,25%,47.5%,+6%
1213,NYK,7,Felton-Smith-Brewer-Anthony-Chandler,.388,.405,+21,31%,43%,47.0%,+8%
1213,NYK,8,Felton-Prigioni-Shumpert-Anthony-Martin,.531,.530,-21,22%,36%,50.0%,+4%
1213,NYK,9,Kidd-Smith-Anthony-Stoudemire-Chandler,.449,.442,+7,31%,22%,51.5%,+8%
1213,NYK,10,Kidd-Smith-Novak-Anthony-Chandler,.479,.481,+15,27%,32%,51.5%,+11%
1213,NYK,11,Felton-Kidd-Smith-Novak-Chandler,.376,.523,-2,25%,35%,52.5%,+11%
1213,NYK,12,Prigioni-Smith-Novak-Anthony-Stoudemire,.392,.553,-2,29%,47%,48.0%,-1%
1213,NYK,13,Prigioni-Smith-Novak-Anthony-Chandler,.545,.417,+5,25%,31%,56.5%,+5%
1213,NYK,14,Felton-Kidd-Smith-Anthony-Martin,.514,.466,-7,30%,27%,50.5%,-5%
1213,NYK,15,Felton-Shumpert-White-Anthony-Chandler,.461,.500,-6,18%,25%,51.5%,-6%
1213,NYK,16,Felton-Shumpert-Smith-Anthony-Martin,.481,.478,0,31%,36%,47.5%,+9%
1213,NYK,17,Prigioni-Shumpert-White-Copeland-Novak,.462,.554,+3,34%,34%,49.5%,+3%
1213,NYK,18,Felton-Prigioni-Shumpert-Anthony-Chandler,.561,.552,-5,18%,31%,47.5%,-4%
1213,NYK,19,Felton-Kidd-Smith-Copeland-Anthony,.476,.446,-15,29%,39%,42.0%,+11%
1213,NYK,20,Felton-Kidd-Smith-Copeland-Novak,.547,.596,+6,34%,35%,55.5%,+2%
