Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,UTA,1,Tinsley-Foye-Ma.Williams-Millsap-Jefferson,.446,.484,-10,26%,32%,45.0%,+1%
1213,UTA,2,Mo.Williams-Foye-Hayward-Millsap-Jefferson,.484,.518,-52,26%,34%,46.0%,+5%
1213,UTA,3,Mo.Williams-Foye-Ma.Williams-Millsap-Jefferson,.436,.444,-29,21%,31%,46.5%,0%
1213,UTA,4,Mo.Williams-Hayward-Ma.Williams-Millsap-Jefferson,.400,.450,-1,29%,34%,53.0%,0%
1213,UTA,5,Watson-Hayward-Carroll-Favors-Kanter,.427,.456,+12,32%,31%,55.5%,+1%
1213,UTA,6,Watson-Burks-Hayward-Favors-Kanter,.383,.456,-3,33%,32%,50.0%,+1%
1213,UTA,7,Mo.Williams-Foye-Hayward-Favors-Jefferson,.459,.430,-12,33%,40%,48.5%,-4%
1213,UTA,8,Mo.Williams-Foye-Carroll-Millsap-Jefferson,.510,.529,-8,24%,34%,48.5%,+3%
1213,UTA,9,Tinsley-Foye-Carroll-Millsap-Jefferson,.462,.516,+7,29%,31%,56.0%,+2%
1213,UTA,10,Watson-Burks-Carroll-Favors-Kanter,.494,.467,-2,33%,31%,51.5%,-3%
1213,UTA,11,Tinsley-Hayward-Ma.Williams-Millsap-Jefferson,.526,.378,+16,23%,32%,52.0%,-3%
1213,UTA,12,Mo.Williams-Foye-Carroll-Favors-Jefferson,.382,.513,-12,24%,38%,51.0%,+1%
1213,UTA,13,Watson-Foye-Ma.Williams-Millsap-Jefferson,.494,.462,+4,28%,13%,47.0%,+4%
1213,UTA,14,Tinsley-Foye-Ma.Williams-Favors-Jefferson,.410,.387,-16,28%,35%,49.0%,+1%
1213,UTA,15,Tinsley-Foye-Hayward-Millsap-Jefferson,.369,.466,-9,31%,34%,42.0%,-4%
1213,UTA,16,Tinsley-Foye-Carroll-Favors-Kanter,.485,.423,-1,30%,34%,54.0%,-8%
1213,UTA,17,Tinsley-Hayward-Carroll-Favors-Kanter,.561,.408,+1,27%,39%,56.0%,-3%
1213,UTA,18,Mo.Williams-Foye-Millsap-Favors-Jefferson,.373,.492,-12,31%,22%,50.0%,+1%
1213,UTA,19,Burks-Hayward-Ma.Williams-Favors-Jefferson,.448,.381,+8,39%,27%,57.0%,+1%
1213,UTA,20,Mo.Williams-Hayward-Ma.Williams-Favors-Jefferson,.460,.418,+13,27%,21%,58.0%,-4%
