Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,DET,1,Knight-Stuckey-Prince-Maxiell-Monroe,.462,.465,-13,42%,38%,51.5%,-3%
1112,DET,2,Knight-Gordon-Prince-Maxiell-Monroe,.461,.510,+1,33%,40%,49.0%,0%
1112,DET,3,Knight-Gordon-Prince-Jerebko-Monroe,.457,.553,-26,39%,34%,48.5%,-7%
1112,DET,4,Stuckey-Gordon-Prince-Jerebko-Monroe,.474,.478,+32,46%,36%,54.5%,-1%
1112,DET,5,Knight-Stuckey-Prince-Jerebko-Monroe,.530,.467,+33,45%,36%,48.0%,+4%
1112,DET,6,Knight-Stuckey-Prince-Wallace-Monroe,.389,.511,-1,31%,25%,54.5%,+1%
1112,DET,7,Knight-Prince-Daye-Maxiell-Monroe,.509,.421,-6,28%,29%,43.0%,+6%
1112,DET,8,Stuckey-Gordon-Wilkins-Jerebko-Wallace,.488,.444,+11,26%,27%,47.5%,-4%
1112,DET,9,Bynum-Gordon-Wilkins-Jerebko-Wallace,.372,.424,+15,24%,34%,51.5%,+5%
1112,DET,10,Knight-Gordon-Prince-Wallace-Monroe,.351,.521,-1,31%,33%,47.5%,+1%
1112,DET,11,Knight-Gordon-Wilkins-Jerebko-Wallace,.373,.506,+4,19%,41%,48.5%,+2%
1112,DET,12,Knight-Gordon-Prince-Jerebko-Wallace,.308,.379,-1,28%,23%,50.0%,+1%
1112,DET,13,Stuckey-Gordon-Prince-Maxiell-Monroe,.464,.485,+1,41%,37%,52.0%,-5%
1112,DET,14,Russell-Stuckey-Prince-Maxiell-Monroe,.538,.435,0,50%,41%,54.5%,+4%
1112,DET,15,Knight-Stuckey-Wilkins-Wallace-Monroe,.340,.478,-1,46%,20%,52.5%,+1%
1112,DET,16,Knight-Stuckey-Prince-Jerebko-Wallace,.500,.365,+13,36%,38%,60.0%,-8%
1112,DET,17,Knight-Stuckey-Daye-Maxiell-Monroe,.457,.556,-2,39%,35%,45.5%,-8%
1112,DET,18,Knight-Stuckey-Gordon-Prince-Monroe,.475,.441,0,28%,32%,29.5%,-16%
1112,DET,19,Russell-Wilkins-Jerebko-Daye-Macklin,.405,.370,+13,36%,26%,56.5%,-1%
1112,DET,20,Stuckey-Gordon-Prince-Jerebko-Wallace,.579,.462,-1,37%,26%,45.5%,0%
