Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,DAL,1,SmithJr.-Doncic-Matthews-Barnes-Jordan,.440,.450,+26,32%,33%,49.5%,-7%
1819,DAL,2,Brunson-Doncic-Matthews-Barnes-Jordan,.440,.500,+30,27%,34%,48.5%,0%
1819,DAL,3,SmithJr.-Doncic-Barnes-Finney-Smith-Jordan,.440,.420,+18,28%,30%,48.5%,-3%
1819,DAL,4,Barea-D.Harris-Finney-Smith-Kleber-Powell,.480,.460,+36,33%,31%,49.0%,+7%
1819,DAL,5,Doncic-Matthews-Barnes-Kleber-Jordan,.470,.440,+35,31%,27%,52.5%,-6%
1819,DAL,6,SmithJr.-Doncic-Matthews-Finney-Smith-Jordan,.540,.500,0,32%,28%,53.5%,-4%
1819,DAL,7,Barea-D.Harris-Finney-Smith-Nowitzki-Powell,.450,.550,-2,27%,32%,51.5%,-8%
1819,DAL,8,Brunson-Doncic-HardawayJr.-Nowitzki-Powell,.530,.500,+8,29%,27%,50.5%,-3%
1819,DAL,9,Brunson-Doncic-HardawayJr.-Finney-Smith-Powell,.450,.470,-10,34%,33%,48.0%,-1%
1819,DAL,10,Doncic-Matthews-Barnes-Finney-Smith-Jordan,.450,.520,+29,31%,32%,50.0%,+1%
1819,DAL,11,SmithJr.-Doncic-Barnes-Kleber-Jordan,.500,.420,-3,32%,33%,49.0%,-7%
1819,DAL,12,Brunson-Doncic-HardawayJr.-Finney-Smith-Kleber,.430,.490,+2,24%,29%,45.5%,-5%
1819,DAL,13,SmithJr.-Matthews-Barnes-Finney-Smith-Jordan,.520,.410,+4,41%,31%,53.5%,-7%
1819,DAL,14,Barea-Doncic-Barnes-Finney-Smith-Jordan,.490,.410,+12,33%,27%,48.5%,-1%
1819,DAL,15,Barea-Doncic-Matthews-Barnes-Jordan,.510,.460,-2,29%,29%,55.5%,+5%
1819,DAL,16,Brunson-Doncic-Jackson-Kleber-Powell,.440,.560,+12,29%,37%,44.0%,+1%
1819,DAL,17,Brunson-Doncic-Jackson-Nowitzki-Powell,.460,.480,+1,27%,37%,50.0%,-4%
1819,DAL,18,Brunson-Lee-Jackson-Nowitzki-Powell,.490,.400,+1,19%,35%,37.0%,+7%
1819,DAL,19,Barea-Brunson-Finney-Smith-Kleber-Powell,.390,.490,-7,26%,30%,55.0%,+5%
1819,DAL,20,Brunson-Doncic-Finney-Smith-Kleber-Powell,.510,.550,+9,32%,34%,60.0%,-7%
