Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,ATL,1,Schroder-Bazemore-Prince-Ilyasova-Plumlee,.460,.480,+11,34%,33%,50.0%,-3%
1718,ATL,2,Schroder-Bazemore-Prince-Collins-Dedmon,.510,.450,+4,34%,27%,46.0%,+2%
1718,ATL,3,Schroder-Bazemore-Prince-Ilyasova-Dedmon,.430,.480,+2,39%,31%,45.0%,+7%
1718,ATL,4,Schroder-Bazemore-Prince-Babbitt-Dedmon,.520,.470,-13,34%,32%,51.0%,-5%
1718,ATL,5,Taylor-Lee-Prince-Collins-Dedmon,.460,.490,-18,35%,31%,53.0%,-2%
1718,ATL,6,Schroder-Dorsey-Prince-Collins-Dedmon,.430,.560,-8,22%,32%,48.0%,+4%
1718,ATL,7,Delaney-Taylor-Belinelli-Cavanaugh-Collins,.440,.460,+1,30%,24%,50.5%,+6%
1718,ATL,8,Schroder-Belinelli-Prince-Collins-Dedmon,.430,.550,-21,25%,36%,50.0%,-3%
1718,ATL,9,Schroder-Bazemore-Prince-Cavanaugh-Ilyasova,.500,.520,-2,31%,33%,52.0%,+1%
1718,ATL,10,Delaney-Belinelli-Prince-Collins-Dedmon,.400,.440,+2,24%,29%,56.5%,-9%
1718,ATL,11,Schroder-Bazemore-Prince-Ilyasova-Collins,.480,.470,-3,40%,32%,44.5%,+12%
1718,ATL,12,Schroder-Bazemore-Prince-Muscala-Dedmon,.460,.460,+2,35%,31%,41.0%,-4%
1718,ATL,13,Schroder-Belinelli-Prince-Ilyasova-Collins,.390,.510,+8,47%,33%,52.5%,-2%
1718,ATL,14,Taylor-Dorsey-Prince-Collins-Dedmon,.610,.390,+2,46%,33%,52.0%,-13%
1718,ATL,15,Schroder-Bazemore-Belinelli-Prince-Collins,.460,.420,-5,40%,36%,38.0%,+6%
1718,ATL,16,Schroder-Bazemore-Belinelli-Ilyasova-Dedmon,.430,.490,-1,28%,42%,49.5%,+7%
1718,ATL,17,Taylor-Belinelli-Bembry-Babbitt-Plumlee,.460,.400,+9,37%,23%,50.5%,-13%
1718,ATL,18,Delaney-Belinelli-Prince-Collins-Muscala,.390,.470,-2,31%,36%,34.0%,+5%
1718,ATL,19,Schroder-Bazemore-Belinelli-Collins-Dedmon,.420,.400,+3,35%,25%,42.0%,0%
1718,ATL,20,Schroder-Bazemore-Prince-Babbitt-Collins,.590,.520,+3,45%,38%,42.0%,+4%
