Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,NYK,1,Calderon-Afflalo-Anthony-Porzingis-Lopez,.460,.450,-36,23%,30%,52.0%,-4%
1516,NYK,2,Calderon-Vujacic-Anthony-Porzingis-Lopez,.420,.420,-33,22%,27%,52.5%,-3%
1516,NYK,3,Galloway-Grant-Thomas-Williams-O'Quinn,.410,.460,+20,33%,33%,52.0%,-3%
1516,NYK,4,Calderon-Afflalo-Thomas-Anthony-Lopez,.520,.460,-2,31%,35%,49.0%,-10%
1516,NYK,5,Galloway-Grant-Thomas-Williams-Seraphin,.380,.460,+15,32%,33%,46.0%,+2%
1516,NYK,6,Galloway-Afflalo-Anthony-Porzingis-Lopez,.380,.450,+31,22%,30%,51.5%,+8%
1516,NYK,7,Calderon-Afflalo-Thomas-Porzingis-Lopez,.500,.480,-16,30%,34%,46.0%,-10%
1516,NYK,8,Calderon-Afflalo-Anthony-Williams-Lopez,.430,.520,+19,26%,32%,46.5%,-5%
1516,NYK,9,Grant-Vujacic-Anthony-Williams-Lopez,.460,.390,-1,21%,34%,46.5%,-8%
1516,NYK,10,Galloway-Afflalo-Thomas-Anthony-Lopez,.490,.420,0,32%,36%,55.0%,-7%
1516,NYK,11,Calderon-Galloway-Anthony-Porzingis-Lopez,.400,.350,-9,15%,31%,51.5%,-7%
1516,NYK,12,Galloway-Grant-Thomas-Williams-Porzingis,.420,.420,+3,40%,26%,45.5%,0%
1516,NYK,13,Calderon-Afflalo-Thomas-Anthony-Porzingis,.470,.430,-5,17%,43%,40.0%,+2%
1516,NYK,14,Calderon-Galloway-Thomas-Anthony-Lopez,.420,.430,0,31%,28%,42.5%,-3%
1516,NYK,15,Calderon-Galloway-Afflalo-Anthony-Porzingis,.390,.460,-7,21%,20%,55.0%,-5%
1516,NYK,16,Calderon-Afflalo-Anthony-Williams-Porzingis,.530,.460,-6,25%,25%,47.0%,+5%
1516,NYK,17,Galloway-Grant-Afflalo-Williams-Lopez,.430,.520,+3,28%,37%,40.5%,-3%
1516,NYK,18,Galloway-Grant-Afflalo-Williams-O'Quinn,.320,.320,-4,24%,29%,35.5%,-5%
1516,NYK,19,Calderon-Galloway-Afflalo-Porzingis-Lopez,.360,.460,-11,20%,36%,55.0%,-12%
1516,NYK,20,Galloway-Grant-Afflalo-Williams-Seraphin,.540,.410,+4,33%,33%,42.0%,-1%
