Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,OKC,1,Westbrook-Sefolosha-Durant-Ibaka-Perkins,.478,.405,+36,31%,32%,48.5%,-4%
1112,OKC,2,Westbrook-Harden-Durant-Ibaka-Perkins,.479,.438,+94,30%,35%,54.0%,-4%
1112,OKC,3,Westbrook-Cook-Durant-Ibaka-Perkins,.432,.450,+10,24%,35%,50.0%,-6%
1112,OKC,4,Jackson-Cook-Harden-Collison-Mohammed,.500,.468,+7,29%,35%,47.5%,+1%
1112,OKC,5,Westbrook-Harden-Durant-Ibaka-Collison,.500,.421,+18,33%,27%,52.0%,-1%
1112,OKC,6,Westbrook-Harden-Durant-Collison-Perkins,.400,.497,+36,31%,30%,49.0%,+4%
1112,OKC,7,Westbrook-Harden-Sefolosha-Durant-Perkins,.463,.452,-10,30%,29%,45.5%,-3%
1112,OKC,8,Westbrook-Harden-Durant-Collison-Mohammed,.545,.442,+1,36%,35%,51.0%,-7%
1112,OKC,9,Jackson-Ivey-Harden-Collison-Mohammed,.480,.477,-11,33%,12%,45.5%,-7%
1112,OKC,10,Maynor-Cook-Harden-Collison-Mohammed,.510,.452,+3,24%,26%,48.0%,+1%
1112,OKC,11,Westbrook-Fisher-Harden-Durant-Collison,.549,.396,+4,33%,32%,51.0%,-1%
1112,OKC,12,Westbrook-Cook-Harden-Durant-Collison,.461,.429,+3,32%,33%,49.0%,+9%
1112,OKC,13,Westbrook-Cook-Harden-Durant-Ibaka,.526,.380,0,26%,43%,46.5%,+6%
1112,OKC,14,Jackson-Harden-Durant-Collison-Mohammed,.449,.416,+1,23%,24%,45.0%,-11%
1112,OKC,15,Fisher-Cook-Harden-Collison-Mohammed,.397,.464,+5,27%,39%,41.5%,+15%
1112,OKC,16,Westbrook-Cook-Harden-Durant-Perkins,.421,.472,-1,29%,36%,52.0%,-1%
1112,OKC,17,Fisher-Harden-Durant-Collison-Mohammed,.521,.463,+2,27%,22%,46.5%,-16%
1112,OKC,18,Westbrook-Ivey-Harden-Durant-Perkins,.571,.468,+4,24%,38%,39.0%,0%
1112,OKC,19,Westbrook-Fisher-Harden-Durant-Perkins,.512,.333,-4,29%,43%,44.0%,-3%
1112,OKC,20,Westbrook-Ivey-Harden-Durant-Collison,.525,.476,-7,33%,36%,46.0%,-6%
