Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,ATL,1,A.Johnson-J.Johnson-M.Williams-Smith-Horford,.467,.490,+18,40%,38%,99%,+3%
0708,ATL,2,Bibby-J.Johnson-M.Williams-Smith-Horford,.543,.526,-7,30%,37%,101%,-2%
0708,ATL,3,Bibby-J.Johnson-Childress-Smith-Horford,.505,.489,+23,31%,41%,104%,-4%
0708,ATL,4,A.Johnson-J.Johnson-Childress-Smith-Horford,.481,.486,-3,44%,46%,111%,0%
0708,ATL,5,Law-J.Johnson-M.Williams-Smith-Horford,.551,.440,+14,39%,39%,89%,+4%
0708,ATL,6,J.Johnson-Childress-M.Williams-Smith-Horford,.445,.476,-4,44%,45%,101%,-6%
0708,ATL,7,Bibby-J.Johnson-Childress-M.Williams-Horford,.494,.549,+19,28%,32%,106%,0%
0708,ATL,8,Bibby-J.Johnson-Childress-Smith-Pachulia,.496,.443,+2,44%,30%,109%,-5%
0708,ATL,9,Lue-J.Johnson-Childress-Smith-Horford,.417,.500,+4,46%,37%,119%,-1%
0708,ATL,10,Law-J.Johnson-Childress-Smith-Horford,.407,.557,+4,54%,32%,89%,+9%
0708,ATL,11,Bibby-J.Johnson-Childress-M.Williams-Smith,.521,.491,+36,38%,44%,91%,-2%
0708,ATL,12,A.Johnson-J.Johnson-M.Williams-Smith-Wright,.393,.440,+16,36%,22%,95%,+8%
0708,ATL,13,Lue-J.Johnson-Childress-M.Williams-Horford,.512,.544,+3,33%,48%,92%,0%
0708,ATL,14,A.Johnson-J.Johnson-M.Williams-Smith-Pachulia,.465,.500,-4,32%,37%,92%,-7%
0708,ATL,15,Law-J.Johnson-Childress-M.Williams-Pachulia,.579,.679,+8,33%,36%,111%,+3%
0708,ATL,16,Lue-J.Johnson-M.Williams-Smith-Horford,.428,.514,-15,30%,38%,108%,-8%
0708,ATL,17,Law-J.Johnson-Childress-M.Williams-Horford,.453,.556,-1,45%,38%,94%,-13%
0708,ATL,18,A.Johnson-J.Johnson-Childress-M.Williams-Horford,.469,.553,-1,43%,42%,105%,-15%
0708,ATL,19,Bibby-J.Johnson-Childress-Horford-Pachulia,.507,.507,+8,33%,30%,111%,-5%
0708,ATL,20,Law-Childress-M.Williams-Smith-Pachulia,.396,.581,+7,49%,35%,116%,-5%
