Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,OKC,1,Westbrook-Ferguson-Grant-George-Adams,.480,.460,+17,40%,35%,53.0%,+3%
1819,OKC,2,Westbrook-Schroder-Grant-George-Adams,.470,.480,+79,37%,35%,55.0%,+2%
1819,OKC,3,Westbrook-Schroder-Ferguson-Grant-Adams,.460,.480,+21,40%,36%,55.5%,+2%
1819,OKC,4,Schroder-Ferguson-Grant-George-Adams,.500,.450,+25,35%,35%,57.5%,+3%
1819,OKC,5,Westbrook-Abrines-Grant-George-Adams,.460,.490,+3,37%,38%,54.5%,+7%
1819,OKC,6,Schroder-Nader-George-Morris-Noel,.400,.450,+2,23%,35%,52.5%,+2%
1819,OKC,7,Schroder-Diallo-Abrines-Patterson-Noel,.410,.530,-4,40%,43%,57.0%,-4%
1819,OKC,8,Schroder-Nader-George-Patterson-Noel,.440,.460,-9,32%,39%,43.5%,+4%
1819,OKC,9,Westbrook-Schroder-Ferguson-George-Adams,.520,.520,+10,34%,38%,47.5%,+9%
1819,OKC,10,Schroder-Abrines-Grant-George-Adams,.430,.380,0,26%,33%,45.0%,-2%
1819,OKC,11,Westbrook-Ferguson-George-Patterson-Adams,.420,.520,-1,32%,41%,55.0%,-3%
1819,OKC,12,Westbrook-Schroder-Grant-George-Noel,.470,.430,+2,32%,46%,43.5%,+13%
1819,OKC,13,Schroder-Ferguson-George-Patterson-Adams,.450,.490,+10,31%,39%,61.0%,+3%
1819,OKC,14,Westbrook-Schroder-Nader-Grant-Adams,.390,.520,+10,40%,44%,49.5%,+3%
1819,OKC,15,Felton-Diallo-Abrines-Patterson-Noel,.340,.470,+1,23%,42%,48.0%,-1%
1819,OKC,16,Westbrook-Schroder-George-Patterson-Adams,.420,.440,+12,39%,42%,48.0%,+5%
1819,OKC,17,Felton-Schroder-George-Morris-Noel,.430,.400,-15,32%,33%,57.5%,+7%
1819,OKC,18,Westbrook-Ferguson-Grant-George-Noel,.410,.380,-5,42%,38%,47.0%,+8%
1819,OKC,19,Schroder-Diallo-Nader-Patterson-Noel,.420,.590,-13,42%,41%,54.5%,+5%
1819,OKC,20,Schroder-Abrines-George-Patterson-Noel,.400,.360,-4,36%,36%,53.5%,-4%
