Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,CHA,1,Augustin-Jackson-Wallace-Diaw-K.Brown,.445,.490,+19,38%,32%,47.5%,-2%
1011,CHA,2,Augustin-Jackson-Wallace-Diaw-Mohammed,.465,.469,+11,38%,31%,52.5%,-4%
1011,CHA,3,Augustin-Henderson-Cunningham-Diaw-K.Brown,.483,.512,+11,34%,30%,51.5%,+5%
1011,CHA,4,Augustin-Henderson-Jackson-Diaw-K.Brown,.453,.503,-14,39%,39%,46.5%,+1%
1011,CHA,5,Augustin-Jackson-Wallace-Diaw-Thomas,.533,.429,+15,43%,37%,48.5%,+1%
1011,CHA,6,Augustin-Henderson-Jackson-Diaw-Thomas,.477,.431,+2,40%,41%,41.0%,-7%
1011,CHA,7,Augustin-Henderson-McGuire-Diaw-K.Brown,.440,.442,-15,36%,23%,50.5%,-2%
1011,CHA,8,Augustin-Henderson-Jackson-Wallace-Diaw,.477,.406,+25,34%,31%,52.0%,+6%
1011,CHA,9,Augustin-Jackson-Wallace-Diaw-Diop,.395,.438,+15,28%,36%,50.0%,-7%
1011,CHA,10,Augustin-Jackson-McGuire-Diaw-Mohammed,.353,.466,-6,33%,26%,56.5%,-2%
1011,CHA,11,Augustin-Henderson-Jackson-Diaw-Mohammed,.585,.509,-2,38%,21%,56.5%,-11%
1011,CHA,12,Augustin-Jackson-McGuire-Wallace-Diaw,.436,.536,+2,42%,29%,53.5%,-6%
1011,CHA,13,Livingston-Jackson-Wallace-Diaw-Thomas,.465,.526,+4,28%,39%,54.5%,-16%
1011,CHA,14,Livingston-Henderson-Jackson-Najera-Mohammed,.488,.436,-4,29%,36%,39.0%,-7%
1011,CHA,15,Livingston-Jackson-Wallace-Diaw-K.Brown,.490,.457,-1,35%,22%,53.0%,+5%
1011,CHA,16,Augustin-Jackson-Wallace-Najera-Diaw,.409,.341,-1,39%,29%,49.0%,+1%
1011,CHA,17,Augustin-Henderson-Wallace-Diaw-K.Brown,.404,.417,0,40%,27%,54.5%,-4%
1011,CHA,18,Livingston-Henderson-Najera-Cunningham-White,.439,.522,+1,24%,35%,44.5%,-9%
1011,CHA,19,Augustin-Jackson-D.Brown-Wallace-Diaw,.525,.333,-16,35%,54%,43.0%,-6%
1011,CHA,20,Augustin-Jackson-Wallace-Thomas-Mohammed,.463,.487,+2,34%,31%,51.0%,-1%
