Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,BKN,1,Sloan-Ellington-Johnson-Young-Lopez,.490,.480,+42,31%,28%,48.0%,-1%
1516,BKN,2,Jack-Johnson-Bogdanovic-Young-Lopez,.470,.490,-15,27%,32%,52.0%,-1%
1516,BKN,3,Jack-Johnson-Hollis-Jefferson-Young-Lopez,.450,.440,+13,35%,30%,55.0%,-1%
1516,BKN,4,Sloan-Ellington-Bogdanovic-Young-Lopez,.450,.470,+26,30%,29%,42.5%,0%
1516,BKN,5,Larkin-Johnson-Bogdanovic-Young-Lopez,.470,.450,+12,31%,33%,51.0%,-6%
1516,BKN,6,Sloan-Johnson-Bogdanovic-Young-Lopez,.520,.430,+2,34%,33%,51.0%,-3%
1516,BKN,7,Larkin-Ellington-Johnson-Young-Lopez,.460,.400,-6,28%,24%,44.0%,0%
1516,BKN,8,Jack-Brown-Johnson-Young-Lopez,.530,.520,-11,25%,25%,60.0%,-2%
1516,BKN,9,Jack-Ellington-Johnson-Young-Lopez,.380,.530,-17,19%,27%,45.0%,+7%
1516,BKN,10,Larkin-Karasev-Bogdanovic-Young-Lopez,.500,.590,+20,33%,35%,50.0%,+4%
1516,BKN,11,Larkin-Brown-Bogdanovic-Young-Lopez,.490,.420,+14,35%,28%,54.5%,+2%
1516,BKN,12,Larkin-Brown-Bogdanovic-Robinson-Bargnani,.390,.530,+3,33%,36%,50.5%,-3%
1516,BKN,13,Larkin-Brown-Kilpatrick-Robinson-McCullough,.470,.560,+13,33%,32%,46.5%,+6%
1516,BKN,14,Larkin-Ellington-Bogdanovic-Young-Lopez,.370,.480,+14,26%,38%,50.0%,-5%
1516,BKN,15,Larkin-Ellington-Bogdanovic-Robinson-Bargnani,.360,.510,-3,13%,34%,42.5%,+3%
1516,BKN,16,Sloan-Brown-Kilpatrick-McCullough-Sims,.370,.560,+6,25%,39%,32.0%,+8%
1516,BKN,17,Sloan-Brown-Bogdanovic-Young-Lopez,.530,.520,+11,39%,31%,51.0%,-3%
1516,BKN,18,Sloan-Karasev-Bogdanovic-Young-Lopez,.580,.420,-4,40%,39%,45.5%,+7%
1516,BKN,19,Larkin-Brown-Johnson-Young-Lopez,.530,.400,+4,24%,33%,37.5%,-6%
1516,BKN,20,Larkin-Brown-Bogdanovic-Robinson-McCullough,.430,.500,-4,24%,31%,50.0%,-2%
